onset	duration	trial_type	response_time	correct
8.8	2.2	indoor_corr_1	1.076	corr
11.0	2.2	outdoor_corr_1	0.639	corr
13.2	2.2	indoor_corr_1	0.821	corr
15.4	2.2	indoor_corr_1	0.693	corr
24.2	2.2	outdoor_corr_1	0.733	corr
26.4	2.2	indoor_corr_1	0.645	corr
30.8	2.2	indoor_corr_1	0.951	corr
33.0	2.2	indoor_corr_1	0.669	corr
37.4	2.2	indoor_corr_1	0.661	corr
41.8	2.2	outdoor_corr_1	0.629	corr
44.0	2.2	outdoor_corr_1	0.637	corr
46.2	2.2	outdoor_corr_1	0.650	corr
48.4	2.2	indoor_corr_1	0.830	corr
55.0	2.2	outdoor_corr_1	0.897	corr
57.2	2.2	outdoor_corr_1	0.736	corr
59.4	2.2	outdoor_corr_1	0.800	corr
61.6	2.2	indoor_corr_1	0.888	corr
68.2	2.2	outdoor_corr_1	0.852	corr
72.6	2.2	outdoor_corr_1	0.638	corr
74.8	2.2	outdoor_corr_1	0.941	corr
77.0	2.2	indoor_corr_1	0.874	corr
81.4	2.2	err	0.900	err
83.6	2.2	outdoor_corr_1	1.336	corr
85.8	2.2	indoor_corr_1	1.030	corr
88.0	2.2	outdoor_corr_2	0.651	corr
92.4	2.2	outdoor_corr_2	0.691	corr
94.6	2.2	indoor_corr_2	1.131	corr
96.8	2.2	indoor_corr_2	0.653	corr
101.2	2.2	indoor_corr_2	0.850	corr
103.4	2.2	err	0.705	err
110.0	2.2	outdoor_corr_2	0.887	corr
112.2	2.2	err	1.158	err
114.4	2.2	indoor_corr_2	0.803	corr
118.8	2.2	indoor_corr_2	0.719	corr
121.0	2.2	outdoor_corr_2	0.779	corr
125.4	2.2	outdoor_corr_2	0.992	corr
127.6	2.2	outdoor_corr_2	0.711	corr
132.0	2.2	indoor_corr_2	0.757	corr
136.4	2.2	indoor_corr_2	1.054	corr
140.8	2.2	indoor_corr_2	0.791	corr
145.2	2.2	outdoor_corr_2	0.746	corr
151.8	2.2	outdoor_corr_2	1.488	corr
154.0	2.2	outdoor_corr_2	0.975	corr
156.2	2.2	outdoor_corr_2	1.028	corr
158.4	2.2	indoor_corr_2	0.657	corr
160.6	2.2	indoor_corr_2	0.934	corr
162.8	2.2	outdoor_corr_2	0.783	corr
165.0	2.2	outdoor_corr_2	0.996	corr
167.2	2.2	outdoor_corr_3	0.741	corr
173.8	2.2	indoor_corr_3	0.732	corr
178.2	2.2	indoor_corr_3	0.760	corr
180.4	2.2	indoor_corr_3	0.619	corr
182.6	2.2	outdoor_corr_3	0.862	corr
184.8	2.2	indoor_corr_3	0.716	corr
187.0	2.2	indoor_corr_3	0.784	corr
191.4	2.2	outdoor_corr_3	0.648	corr
193.6	2.2	indoor_corr_3	0.802	corr
195.8	2.2	indoor_corr_3	0.781	corr
198.0	2.2	indoor_corr_3	1.004	corr
200.2	2.2	outdoor_corr_3	0.912	corr
206.8	2.2	outdoor_corr_3	0.802	corr
209.0	2.2	outdoor_corr_3	0.608	corr
215.6	2.2	outdoor_corr_3	0.643	corr
217.8	2.2	outdoor_corr_3	0.613	corr
222.2	2.2	outdoor_corr_3	0.773	corr
226.6	2.2	outdoor_corr_3	0.577	corr
231.0	2.2	indoor_corr_3	0.832	corr
233.2	2.2	indoor_corr_3	0.569	corr
235.4	2.2	indoor_corr_3	0.653	corr
237.6	2.2	outdoor_corr_3	0.695	corr
242.0	2.2	outdoor_corr_3	0.683	corr
244.2	2.2	indoor_corr_3	0.571	corr
