onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
59.4	0.3	Noun	0.764	err
61.6	0.3	Noun	1.089	corr
68.2	0.3	Verb	0.842	corr
72.6	0.3	Verb	0.762	corr
74.8	0.3	Noun	0.700	corr
77.0	0.3	Noun	0.881	corr
81.4	0.3	Verb	1.057	err
83.6	0.3	Verb	1.068	corr
90.2	0.3	Verb	0.673	corr
94.6	0.3	Verb	0.610	corr
96.8	0.3	Verb	0.674	corr
101.2	0.3	Noun	0.877	corr
110.0	0.3	Noun	0.785	corr
112.2	0.3	Verb	0.877	corr
114.4	0.3	Noun	0.807	corr
123.2	0.3	Noun	0.757	corr
125.4	0.3	Verb	0.790	corr
129.8	0.3	Noun	0.698	corr
138.6	0.3	Noun	0.926	corr
140.8	0.3	Noun	0.735	corr
145.2	0.3	Verb	0.939	corr
147.4	0.3	Noun	0.792	corr
151.8	0.3	Verb	0.980	corr
154.0	0.3	Verb	0.866	corr
160.6	0.3	Noun	0.919	corr
167.2	0.3	Noun	0.843	corr
169.4	0.3	Verb	0.738	corr
178.2	0.3	Verb	0.697	corr
184.8	0.3	Verb	0.727	corr
189.2	0.3	Noun	0.663	corr
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
244.2	0.3	Glass_random	0.483	corr
246.4	0.3	Glass_coherent	0.649	corr
248.6	0.3	Glass_random	0.630	corr
255.2	0.3	Glass_coherent	0.550	err
264.0	0.3	Glass_coherent	0.658	corr
266.2	0.3	Glass_random	0.599	corr
270.6	0.3	Glass_random	0.647	corr
279.4	0.3	Glass_random	0.494	corr
283.8	0.3	Glass_coherent	0.714	corr
286.0	0.3	Glass_coherent	0.813	corr
290.4	0.3	Glass_coherent	0.728	corr
292.6	0.3	Glass_random	0.696	corr
294.8	0.3	Glass_coherent	0.643	corr
299.2	0.3	Glass_random	0.617	corr
305.8	0.3	Glass_random	0.571	corr
308.0	0.3	Glass_coherent	0.548	corr
310.2	0.3	Glass_coherent	0.541	corr
314.6	0.3	Glass_random	0.571	corr
316.8	0.3	Glass_random	0.806	corr
323.4	0.3	Glass_random	0.572	corr
330.0	0.3	Glass_coherent	0.652	corr
334.4	0.3	Glass_coherent	0.594	corr
343.2	0.3	Glass_coherent	0.559	corr
345.4	0.3	Glass_random	0.645	corr
352.0	0.3	Glass_coherent	0.655	corr
356.4	0.3	Glass_random	0.619	corr
358.6	0.3	Glass_coherent	0.572	corr
365.2	0.3	Glass_coherent	0.665	corr
369.6	0.3	Glass_random	0.577	corr
371.8	0.3	Glass_random	0.771	corr
376.2	2.2	Glass_endcue	n/a	n/a
