onset	duration	trial_type	response_time	correct
11	2.2	indoor_corr_1	1.046	corr
13.2	2.2	indoor_corr_1	0.69	corr
15.4	2.2	outdoor_corr_1	0.97	corr
17.6	2.2	indoor_corr_1	0.546	corr
26.4	2.2	indoor_corr_1	0.937	corr
28.6	2.2	outdoor_corr_1	0.647	corr
33	2.2	indoor_corr_1	0.901	corr
35.2	2.2	indoor_corr_1	1.139	corr
39.6	2.2	outdoor_corr_1	0.941	corr
44	2.2	indoor_corr_1	0.773	corr
46.2	2.2	outdoor_corr_1	0.787	corr
48.4	2.2	outdoor_corr_1	0.739	corr
50.6	2.2	outdoor_corr_1	1.063	corr
57.2	2.2	indoor_corr_1	0.798	corr
59.4	2.2	outdoor_corr_1	0.935	corr
61.6	2.2	outdoor_corr_1	0.985	corr
63.8	2.2	indoor_corr_1	1.008	corr
70.4	2.2	outdoor_corr_1	0.795	corr
74.8	2.2	outdoor_corr_1	1.229	corr
77	2.2	indoor_corr_1	0.666	corr
79.2	2.2	outdoor_corr_1	1.023	corr
83.6	2.2	indoor_corr_1	0.684	corr
85.8	2.2	outdoor_corr_1	0.945	corr
88	2.2	indoor_corr_1	0.679	corr
90.2	2.2	indoor_corr_2	0.921	corr
94.6	2.2	outdoor_corr_2	0.677	corr
96.8	2.2	indoor_corr_2	0.984	corr
99	2.2	indoor_corr_2	1.425	corr
103.4	2.2	indoor_corr_2	0.684	corr
105.6	2.2	outdoor_corr_2	0.769	corr
112.2	2.2	outdoor_corr_2	1.062	corr
114.4	2.2	indoor_corr_2	0.577	corr
116.6	2.2	outdoor_corr_2	1.006	corr
121	2.2	outdoor_corr_2	0.897	corr
123.2	2.2	outdoor_corr_2	1.083	corr
127.6	2.2	indoor_corr_2	0.584	corr
129.8	2.2	indoor_corr_2	0.71	corr
134.2	2.2	indoor_corr_2	0.649	corr
138.6	2.2	indoor_corr_2	0.668	corr
143	2.2	outdoor_corr_2	0.911	corr
147.4	2.2	outdoor_corr_2	0.602	corr
154	2.2	outdoor_corr_2	0.716	corr
156.2	2.2	indoor_corr_2	0.599	corr
158.4	2.2	outdoor_corr_2	0.65	corr
160.6	2.2	outdoor_corr_2	0.764	corr
162.8	2.2	indoor_corr_2	0.719	corr
165	2.2	outdoor_corr_2	0.949	corr
167.2	2.2	indoor_corr_2	0.478	corr
169.4	2.2	outdoor_corr_3	0.519	corr
176	2.2	outdoor_corr_3	0.939	corr
180.4	2.2	indoor_corr_3	0.623	corr
182.6	2.2	indoor_corr_3	0.591	corr
184.8	2.2	outdoor_corr_3	0.688	corr
187	2.2	indoor_corr_3	0.544	corr
189.2	2.2	outdoor_corr_3	1.032	corr
193.6	2.2	indoor_corr_3	0.655	corr
195.8	2.2	outdoor_corr_3	0.597	corr
198	2.2	outdoor_corr_3	1.165	corr
200.2	2.2	outdoor_corr_3	0.791	corr
202.4	2.2	outdoor_corr_3	0.708	corr
209	2.2	outdoor_corr_3	0.673	corr
211.2	2.2	outdoor_corr_3	0.657	corr
217.8	2.2	indoor_corr_3	0.646	corr
220	2.2	outdoor_corr_3	0.631	corr
224.4	2.2	outdoor_corr_3	0.619	corr
228.8	2.2	outdoor_corr_3	0.677	corr
233.2	2.2	indoor_corr_3	0.712	corr
235.4	2.2	indoor_corr_3	0.671	corr
237.6	2.2	indoor_corr_3	0.698	corr
239.8	2.2	indoor_corr_3	0.595	corr
244.2	2.2	indoor_corr_3	0.598	corr
246.4	2.2	indoor_corr_3	0.534	corr
