onset	duration	trial_type	response_time	correct
11.0	2.2	err	0.824	err
13.2	2.2	Abstract_corr_1	1.274	corr
15.4	2.2	Concrete_corr_1	0.945	corr
19.8	2.2	Concrete_corr_1	0.955	corr
22.0	2.2	Concrete_corr_1	0.742	corr
28.6	2.2	Concrete_corr_1	0.780	corr
33.0	2.2	Abstract_corr_1	0.865	corr
35.2	2.2	Abstract_corr_1	1.075	corr
37.4	2.2	Abstract_corr_1	1.073	corr
41.8	2.2	Concrete_corr_1	1.009	corr
44.0	2.2	Abstract_corr_1	1.385	corr
46.2	2.2	Concrete_corr_1	0.796	corr
55.0	2.2	Concrete_corr_1	0.789	corr
57.2	2.2	Abstract_corr_1	1.363	corr
59.4	2.2	Concrete_corr_1	1.137	corr
61.6	2.2	Abstract_corr_1	0.965	corr
63.8	2.2	Concrete_corr_1	0.827	corr
70.4	2.2	Abstract_corr_1	1.015	corr
72.6	2.2	Abstract_corr_1	1.010	corr
74.8	2.2	Concrete_corr_1	1.026	corr
77.0	2.2	Abstract_corr_1	1.072	corr
79.2	2.2	Concrete_corr_1	0.971	corr
81.4	2.2	Abstract_corr_1	0.940	corr
85.8	2.2	Abstract_corr_1	0.817	corr
90.2	2.2	Abstract_corr_2	0.918	corr
92.4	2.2	Abstract_corr_2	1.011	corr
99.0	2.2	Concrete_corr_2	0.816	corr
101.2	2.2	Concrete_corr_2	0.696	corr
105.6	2.2	Abstract_corr_2	0.803	corr
112.2	2.2	Concrete_corr_2	0.738	corr
114.4	2.2	Concrete_corr_2	0.718	corr
116.6	2.2	Abstract_corr_2	0.871	corr
118.8	2.2	Concrete_corr_2	0.932	corr
121.0	2.2	Concrete_corr_2	0.749	corr
123.2	2.2	Abstract_corr_2	0.848	corr
125.4	2.2	Abstract_corr_2	0.762	corr
129.8	2.2	Concrete_corr_2	0.764	corr
134.2	2.2	Concrete_corr_2	0.710	corr
138.6	2.2	Abstract_corr_2	0.727	corr
140.8	2.2	Abstract_corr_2	0.674	corr
143.0	2.2	Concrete_corr_2	0.809	corr
145.2	2.2	Concrete_corr_2	0.687	corr
147.4	2.2	Concrete_corr_2	0.832	corr
154.0	2.2	Abstract_corr_2	0.873	corr
156.2	2.2	Abstract_corr_2	0.906	corr
158.4	2.2	Abstract_corr_2	1.033	corr
162.8	2.2	Concrete_corr_2	0.861	corr
165.0	2.2	Abstract_corr_2	0.823	corr
169.4	2.2	Concrete_corr_3	0.806	corr
176.0	2.2	Concrete_corr_3	0.765	corr
180.4	2.2	Concrete_corr_3	0.735	corr
182.6	2.2	Abstract_corr_3	0.840	corr
184.8	2.2	Abstract_corr_3	0.796	corr
187.0	2.2	Abstract_corr_3	1.380	corr
189.2	2.2	Abstract_corr_3	0.855	corr
193.6	2.2	Concrete_corr_3	0.712	corr
195.8	2.2	Concrete_corr_3	0.671	corr
200.2	2.2	Concrete_corr_3	0.883	corr
202.4	2.2	Abstract_corr_3	0.732	corr
204.6	2.2	Concrete_corr_3	0.739	corr
211.2	2.2	Concrete_corr_3	0.740	corr
213.4	2.2	Concrete_corr_3	0.658	corr
217.8	2.2	Abstract_corr_3	0.647	corr
222.2	2.2	Abstract_corr_3	0.761	corr
226.6	2.2	Abstract_corr_3	0.678	corr
228.8	2.2	Abstract_corr_3	0.822	corr
231.0	2.2	Abstract_corr_3	0.658	corr
233.2	2.2	Concrete_corr_3	0.786	corr
237.6	2.2	Concrete_corr_3	0.743	corr
239.8	2.2	Abstract_corr_3	0.619	corr
242.0	2.2	Abstract_corr_3	0.915	corr
244.2	2.2	Concrete_corr_3	0.712	corr
