onset	duration	trial_type	response_time	correct
8.8	2.2	outdoor_corr_1	0.855	corr
11.0	2.2	outdoor_corr_1	0.648	corr
13.2	2.2	indoor_corr_1	0.990	corr
15.4	2.2	indoor_corr_1	1.311	corr
24.2	2.2	outdoor_corr_1	1.139	corr
26.4	2.2	outdoor_corr_1	0.626	corr
30.8	2.2	indoor_corr_1	0.709	corr
33.0	2.2	outdoor_corr_1	0.661	corr
37.4	2.2	indoor_corr_1	0.541	corr
41.8	2.2	indoor_corr_1	0.837	corr
44.0	2.2	outdoor_corr_1	0.558	corr
46.2	2.2	indoor_corr_1	0.771	corr
48.4	2.2	indoor_corr_1	0.653	corr
55.0	2.2	outdoor_corr_1	0.661	corr
57.2	2.2	indoor_corr_1	0.740	corr
59.4	2.2	outdoor_corr_1	0.621	corr
61.6	2.2	indoor_corr_1	0.625	corr
68.2	2.2	outdoor_corr_1	0.650	corr
72.6	2.2	indoor_corr_1	0.662	corr
74.8	2.2	outdoor_corr_1	0.765	corr
77.0	2.2	indoor_corr_1	0.698	corr
81.4	2.2	outdoor_corr_1	0.697	corr
83.6	2.2	indoor_corr_1	0.641	corr
85.8	2.2	outdoor_corr_1	0.731	corr
88.0	2.2	outdoor_corr_2	0.736	corr
92.4	2.2	outdoor_corr_2	0.726	corr
94.6	2.2	outdoor_corr_2	0.661	corr
96.8	2.2	outdoor_corr_2	0.643	corr
101.2	2.2	indoor_corr_2	0.632	corr
103.4	2.2	indoor_corr_2	0.559	corr
110.0	2.2	outdoor_corr_2	0.669	corr
112.2	2.2	outdoor_corr_2	0.611	corr
114.4	2.2	indoor_corr_2	0.709	corr
118.8	2.2	indoor_corr_2	1.050	corr
121.0	2.2	outdoor_corr_2	0.610	corr
125.4	2.2	outdoor_corr_2	0.638	corr
127.6	2.2	outdoor_corr_2	0.721	corr
132.0	2.2	outdoor_corr_2	0.711	corr
136.4	2.2	indoor_corr_2	0.716	corr
140.8	2.2	outdoor_corr_2	0.635	corr
145.2	2.2	indoor_corr_2	0.917	corr
151.8	2.2	indoor_corr_2	0.694	corr
154.0	2.2	outdoor_corr_2	0.562	corr
156.2	2.2	indoor_corr_2	0.594	corr
158.4	2.2	indoor_corr_2	0.808	corr
160.6	2.2	indoor_corr_2	0.658	corr
162.8	2.2	indoor_corr_2	0.660	corr
165.0	2.2	indoor_corr_2	0.609	corr
167.2	2.2	outdoor_corr_3	0.616	corr
173.8	2.2	indoor_corr_3	0.913	corr
178.2	2.2	outdoor_corr_3	0.833	corr
180.4	2.2	indoor_corr_3	0.777	corr
182.6	2.2	indoor_corr_3	0.790	corr
184.8	2.2	indoor_corr_3	0.632	corr
187.0	2.2	outdoor_corr_3	0.834	corr
191.4	2.2	outdoor_corr_3	0.620	corr
193.6	2.2	outdoor_corr_3	0.668	corr
195.8	2.2	indoor_corr_3	0.762	corr
198.0	2.2	indoor_corr_3	0.614	corr
200.2	2.2	indoor_corr_3	0.579	corr
206.8	2.2	indoor_corr_3	0.810	corr
209.0	2.2	outdoor_corr_3	0.647	corr
215.6	2.2	outdoor_corr_3	0.756	corr
217.8	2.2	indoor_corr_3	0.559	corr
222.2	2.2	indoor_corr_3	0.668	corr
226.6	2.2	outdoor_corr_3	0.794	corr
231.0	2.2	indoor_corr_3	0.615	corr
233.2	2.2	indoor_corr_3	0.804	corr
235.4	2.2	outdoor_corr_3	0.571	corr
237.6	2.2	outdoor_corr_3	0.792	corr
242.0	2.2	outdoor_corr_3	0.593	corr
244.2	2.2	outdoor_corr_3	0.561	corr
