onset	duration	trial_type	response_time	correct
52.8	2.2	Glass_startcue	n/a	n/a
70.4	121.0	Glass_sustained	n/a	n/a
61.6	0.3	Glass_coherent	2.077	corr
70.4	0.3	Glass_coherent	n/a	NoResponse
72.6	0.3	Glass_random	0.809	corr
77.0	0.3	Glass_random	0.748	corr
79.2	0.3	Glass_coherent	1.024	corr
81.4	0.3	Glass_random	0.752	corr
88.0	0.3	Glass_random	0.902	corr
90.2	0.3	Glass_random	0.925	corr
94.6	0.3	Glass_random	1.295	err
96.8	0.3	Glass_random	0.810	corr
105.6	0.3	Glass_coherent	1.131	corr
107.8	0.3	Glass_coherent	0.790	corr
112.2	0.3	Glass_coherent	0.810	corr
118.8	0.3	Glass_coherent	0.965	corr
127.6	0.3	Glass_random	1.897	corr
132.0	0.3	Glass_coherent	0.865	corr
134.2	0.3	Glass_random	0.975	corr
138.6	0.3	Glass_random	0.832	err
143.0	0.3	Glass_coherent	0.864	corr
145.2	0.3	Glass_coherent	0.889	corr
147.4	0.3	Glass_coherent	0.856	corr
151.8	0.3	Glass_random	1.086	err
158.4	0.3	Glass_random	2.076	err
165.0	0.3	Glass_coherent	1.022	corr
169.4	0.3	Glass_coherent	0.820	corr
171.6	0.3	Glass_random	0.971	err
173.8	0.3	Glass_random	1.196	err
182.6	0.3	Glass_random	0.838	corr
187.0	0.3	Glass_coherent	1.094	corr
189.2	0.3	Glass_coherent	0.879	corr
191.4	2.2	Glass_endcue	n/a	n/a
237.6	2.2	NV_startcue	n/a	n/a
255.2	121.0	NV_sustained	n/a	n/a
244.2	0.3	Noun	1.958	corr
248.6	0.3	Verb	1.217	err
253.0	0.3	Verb	1.547	corr
259.6	0.3	Verb	1.975	corr
261.8	0.3	Noun	0.848	corr
264.0	0.3	Noun	2.038	corr
268.4	0.3	Verb	1.464	corr
270.6	0.3	Noun	1.104	corr
279.4	0.3	Verb	1.725	corr
286.0	0.3	Verb	1.706	err
288.2	0.3	Noun	0.904	corr
290.4	0.3	Noun	0.748	corr
297.0	0.3	Noun	1.982	corr
299.2	0.3	Verb	1.453	corr
301.4	0.3	Noun	1.154	corr
305.8	0.3	Verb	1.490	corr
312.4	0.3	Noun	n/a	NoResponse
314.6	0.3	Verb	0.356	corr
316.8	0.3	Verb	1.994	corr
321.2	0.3	Noun	1.889	corr
327.8	0.3	Verb	1.049	corr
332.2	0.3	Noun	n/a	NoResponse
341.0	0.3	Noun	1.021	corr
349.8	0.3	Noun	2.059	corr
354.2	0.3	Noun	n/a	NoResponse
360.8	0.3	Verb	n/a	NoResponse
363.0	0.3	Verb	0.265	corr
365.2	0.3	Verb	n/a	NoResponse
369.6	0.3	Noun	2.170	corr
371.8	0.3	Verb	1.377	corr
376.2	2.2	NV_endcue	n/a	n/a
