onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
59.4	0.3	Noun	0.951	corr
63.8	0.3	Verb	1.027	corr
66.0	0.3	Noun	0.925	corr
68.2	0.3	Noun	1.079	corr
77.0	0.3	Noun	1.657	corr
81.4	0.3	Verb	0.989	corr
83.6	0.3	Verb	1.469	err
85.8	0.3	Verb	1.206	corr
94.6	0.3	Verb	0.987	corr
99.0	0.3	Noun	1.392	corr
103.4	0.3	Noun	1.172	corr
105.6	0.3	Verb	0.791	corr
110.0	0.3	Verb	1.062	corr
112.2	0.3	Verb	0.946	corr
114.4	0.3	Noun	1.332	err
121.0	0.3	Noun	1.175	corr
129.8	0.3	Verb	1.075	corr
132.0	0.3	Verb	0.880	corr
134.2	0.3	Verb	1.149	corr
138.6	0.3	Noun	1.296	corr
140.8	0.3	Noun	0.974	corr
149.6	0.3	Noun	1.792	corr
156.2	0.3	Verb	1.133	corr
165.0	0.3	Verb	2.142	corr
171.6	0.3	Verb	1.092	corr
176.0	0.3	Verb	1.097	corr
178.2	0.3	Noun	1.458	corr
182.6	0.3	Noun	1.107	corr
184.8	0.3	Noun	1.758	corr
187.0	0.3	Noun	1.951	corr
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
244.2	0.3	Glass_coherent	0.710	corr
246.4	0.3	Glass_random	0.876	corr
250.8	0.3	Glass_random	0.909	corr
253.0	0.3	Glass_coherent	0.730	corr
259.6	0.3	Glass_random	0.822	corr
261.8	0.3	Glass_coherent	0.677	corr
266.2	0.3	Glass_coherent	0.767	corr
272.8	0.3	Glass_random	0.804	corr
277.2	0.3	Glass_coherent	0.828	corr
281.6	0.3	Glass_random	0.930	corr
283.8	0.3	Glass_random	1.255	corr
286.0	0.3	Glass_random	0.840	corr
292.6	0.3	Glass_coherent	0.725	corr
297.0	0.3	Glass_coherent	0.699	corr
305.8	0.3	Glass_coherent	1.254	err
308.0	0.3	Glass_random	1.017	corr
310.2	0.3	Glass_random	0.856	corr
314.6	0.3	Glass_random	0.900	corr
323.4	0.3	Glass_random	0.980	corr
327.8	0.3	Glass_coherent	0.779	corr
330.0	0.3	Glass_coherent	0.641	corr
334.4	0.3	Glass_coherent	0.687	corr
341.0	0.3	Glass_random	0.801	corr
345.4	0.3	Glass_random	0.863	corr
352.0	0.3	Glass_coherent	1.142	corr
354.2	0.3	Glass_random	0.918	corr
360.8	0.3	Glass_random	0.830	corr
363.0	0.3	Glass_coherent	0.714	corr
365.2	0.3	Glass_coherent	0.653	corr
369.6	0.3	Glass_coherent	0.647	corr
376.2	2.2	Glass_endcue	n/a	n/a
