onset	duration	trial_type	response_time	correct
11.0	2.2	unknown	1.598	unknown
13.2	2.2	indoor_corr_1	1.043	corr
15.4	2.2	outdoor_corr_1	1.007	corr
19.8	2.2	outdoor_corr_1	0.779	corr
22.0	2.2	outdoor_corr_1	0.745	corr
28.6	2.2	indoor_corr_1	0.926	corr
33.0	2.2	outdoor_corr_1	0.809	corr
35.2	2.2	outdoor_corr_1	0.841	corr
37.4	2.2	indoor_corr_1	0.841	corr
41.8	2.2	outdoor_corr_1	0.910	corr
44.0	2.2	indoor_corr_1	1.136	corr
46.2	2.2	outdoor_corr_1	0.877	corr
55.0	2.2	indoor_corr_1	1.114	corr
57.2	2.2	indoor_corr_1	1.031	corr
59.4	2.2	indoor_corr_1	0.945	corr
61.6	2.2	outdoor_corr_1	1.368	corr
63.8	2.2	indoor_corr_1	0.929	corr
70.4	2.2	indoor_corr_1	1.005	corr
72.6	2.2	indoor_corr_1	0.922	corr
74.8	2.2	outdoor_corr_1	1.367	corr
77.0	2.2	indoor_corr_1	0.824	corr
79.2	2.2	unknown	1.611	unknown
81.4	2.2	outdoor_corr_1	0.991	corr
85.8	2.2	indoor_corr_1	1.219	corr
90.2	2.2	indoor_corr_2	1.088	corr
92.4	2.2	indoor_corr_2	1.330	corr
99.0	2.2	outdoor_corr_2	0.811	corr
101.2	2.2	outdoor_corr_2	1.171	corr
105.6	2.2	indoor_corr_2	0.848	corr
112.2	2.2	outdoor_corr_2	0.890	corr
114.4	2.2	indoor_corr_2	0.862	corr
116.6	2.2	indoor_corr_2	1.082	corr
118.8	2.2	outdoor_corr_2	0.971	corr
121.0	2.2	outdoor_corr_2	0.951	corr
123.2	2.2	indoor_corr_2	1.046	corr
125.4	2.2	outdoor_corr_2	1.026	corr
129.8	2.2	indoor_corr_2	0.736	corr
134.2	2.2	outdoor_corr_2	0.952	corr
138.6	2.2	outdoor_corr_2	0.909	corr
140.8	2.2	outdoor_corr_2	0.911	corr
143.0	2.2	indoor_corr_2	1.161	corr
145.2	2.2	outdoor_corr_2	0.774	corr
147.4	2.2	outdoor_corr_2	0.876	corr
154.0	2.2	unknown	1.649	unknown
156.2	2.2	outdoor_corr_2	0.828	corr
158.4	2.2	indoor_corr_2	0.788	corr
162.8	2.2	indoor_corr_2	0.808	corr
165.0	2.2	unknown	1.642	unknown
169.4	2.2	indoor_corr_3	1.220	corr
176.0	2.2	indoor_corr_3	0.791	corr
180.4	2.2	outdoor_corr_3	0.780	corr
182.6	2.2	unknown	1.642	unknown
184.8	2.2	outdoor_corr_3	0.816	corr
187.0	2.2	err	0.663	err
189.2	2.2	indoor_corr_3	1.131	corr
193.6	2.2	outdoor_corr_3	1.051	corr
195.8	2.2	outdoor_corr_3	1.194	corr
200.2	2.2	outdoor_corr_3	1.159	corr
202.4	2.2	indoor_corr_3	0.875	corr
204.6	2.2	indoor_corr_3	0.811	corr
211.2	2.2	indoor_corr_3	1.214	corr
213.4	2.2	outdoor_corr_3	0.844	corr
217.8	2.2	indoor_corr_3	1.162	corr
222.2	2.2	indoor_corr_3	0.827	corr
226.6	2.2	outdoor_corr_3	1.499	corr
228.8	2.2	outdoor_corr_3	1.139	corr
231.0	2.2	unknown	1.647	unknown
233.2	2.2	outdoor_corr_3	0.991	corr
237.6	2.2	outdoor_corr_3	1.096	corr
239.8	2.2	indoor_corr_3	0.653	corr
242.0	2.2	indoor_corr_3	0.717	corr
244.2	2.2	outdoor_corr_3	0.666	corr
