onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
59.4	0.3	Noun	0.891	err
63.8	0.3	Verb	1.061	corr
68.2	0.3	Verb	0.930	corr
74.8	0.3	Verb	1.072	corr
77.0	0.3	Noun	0.912	corr
79.2	0.3	Noun	0.979	corr
83.6	0.3	Verb	1.352	corr
85.8	0.3	Noun	0.836	corr
94.6	0.3	Verb	1.076	corr
101.2	0.3	Verb	0.776	corr
103.4	0.3	Noun	1.153	corr
105.6	0.3	Noun	1.032	corr
112.2	0.3	Noun	1.302	corr
114.4	0.3	Verb	0.768	corr
116.6	0.3	Noun	0.928	corr
121.0	0.3	Verb	1.009	corr
127.6	0.3	Noun	0.914	corr
129.8	0.3	Verb	1.190	corr
132.0	0.3	Verb	0.824	corr
136.4	0.3	Noun	1.271	corr
143.0	0.3	Verb	1.051	corr
147.4	0.3	Noun	1.643	corr
156.2	0.3	Noun	1.021	corr
165.0	0.3	Noun	0.879	corr
169.4	0.3	Noun	1.673	unknown
176.0	0.3	Verb	0.830	corr
178.2	0.3	Verb	1.404	err
180.4	0.3	Verb	1.234	corr
184.8	0.3	Noun	0.980	corr
187.0	0.3	Verb	1.494	corr
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
246.4	0.3	Glass_coherent	1.080	corr
255.2	0.3	Glass_coherent	1.497	corr
257.4	0.3	Glass_random	0.645	corr
261.8	0.3	Glass_random	0.848	corr
264.0	0.3	Glass_coherent	0.938	corr
266.2	0.3	Glass_random	0.795	corr
272.8	0.3	Glass_random	0.750	corr
275.0	0.3	Glass_random	0.707	corr
279.4	0.3	Glass_random	0.810	corr
281.6	0.3	Glass_random	0.705	corr
290.4	0.3	Glass_coherent	1.586	err
292.6	0.3	Glass_coherent	0.591	corr
297.0	0.3	Glass_coherent	0.832	corr
303.6	0.3	Glass_coherent	0.864	corr
312.4	0.3	Glass_random	0.934	corr
316.8	0.3	Glass_coherent	0.658	corr
319.0	0.3	Glass_random	0.762	corr
323.4	0.3	Glass_random	0.910	corr
327.8	0.3	Glass_coherent	0.745	err
330.0	0.3	Glass_coherent	0.728	corr
332.2	0.3	Glass_coherent	0.906	corr
336.6	0.3	Glass_random	1.567	corr
343.2	0.3	Glass_random	0.797	corr
349.8	0.3	Glass_coherent	1.020	corr
354.2	0.3	Glass_coherent	1.074	corr
356.4	0.3	Glass_random	0.757	corr
358.6	0.3	Glass_random	0.782	corr
367.4	0.3	Glass_random	1.329	corr
371.8	0.3	Glass_coherent	0.610	corr
374.0	0.3	Glass_coherent	0.922	err
376.2	2.2	Glass_endcue	n/a	n/a
