onset	duration	trial_type	response_time	correct
8.8	2.2	Abstract_corr_1	1.894	corr
11.0	2.2	err	1.226	err
13.2	2.2	Concrete_corr_1	1.429	corr
15.4	2.2	Abstract_corr_1	0.828	corr
17.6	2.2	Concrete_corr_1	0.873	corr
22.0	2.2	Abstract_corr_1	1.048	corr
26.4	2.2	Concrete_corr_1	0.716	corr
30.8	2.2	Abstract_corr_1	1.052	corr
33.0	2.2	Concrete_corr_1	0.677	corr
37.4	2.2	Concrete_corr_1	0.668	corr
39.6	2.2	Abstract_corr_1	1.194	corr
46.2	2.2	Concrete_corr_1	1.442	corr
52.8	2.2	Abstract_corr_1	0.922	corr
55.0	2.2	err	0.758	err
57.2	2.2	err	0.694	err
59.4	2.2	Concrete_corr_1	0.728	corr
63.8	2.2	Concrete_corr_1	0.843	corr
66.0	2.2	Abstract_corr_1	1.048	corr
70.4	2.2	Concrete_corr_1	1.338	corr
74.8	2.2	Abstract_corr_1	1.308	corr
79.2	2.2	Abstract_corr_1	1.246	corr
81.4	2.2	Concrete_corr_1	0.916	corr
83.6	2.2	Concrete_corr_1	0.895	corr
85.8	2.2	Concrete_corr_1	1.151	corr
90.2	2.2	Concrete_corr_2	0.970	corr
92.4	2.2	Concrete_corr_2	0.768	corr
94.6	2.2	Concrete_corr_2	0.766	corr
96.8	2.2	Concrete_corr_2	0.660	corr
101.2	2.2	Concrete_corr_2	0.845	corr
103.4	2.2	Abstract_corr_2	1.387	corr
110.0	2.2	Concrete_corr_2	0.920	corr
112.2	2.2	Abstract_corr_2	0.868	corr
114.4	2.2	Abstract_corr_2	0.824	corr
118.8	2.2	Abstract_corr_2	0.876	corr
121.0	2.2	Abstract_corr_2	0.693	corr
125.4	2.2	Concrete_corr_2	1.220	corr
132.0	2.2	Concrete_corr_2	1.046	corr
134.2	2.2	err	0.998	err
138.6	2.2	Abstract_corr_2	0.965	corr
140.8	2.2	Concrete_corr_2	0.982	corr
143.0	2.2	Abstract_corr_2	0.874	corr
147.4	2.2	Concrete_corr_2	0.707	corr
151.8	2.2	Abstract_corr_2	0.872	corr
154.0	2.2	Abstract_corr_2	0.926	corr
156.2	2.2	Concrete_corr_2	0.868	corr
158.4	2.2	Abstract_corr_2	0.945	corr
162.8	2.2	Abstract_corr_2	0.962	corr
165.0	2.2	Concrete_corr_2	1.211	corr
167.2	2.2	err	1.014	err
169.4	2.2	Concrete_corr_3	0.675	corr
171.6	2.2	Abstract_corr_3	0.833	corr
180.4	2.2	Abstract_corr_3	0.934	corr
182.6	2.2	Concrete_corr_3	0.689	corr
184.8	2.2	Concrete_corr_3	0.675	corr
187.0	2.2	Concrete_corr_3	1.063	corr
189.2	2.2	Abstract_corr_3	0.922	corr
191.4	2.2	Concrete_corr_3	0.705	corr
193.6	2.2	Concrete_corr_3	0.750	corr
195.8	2.2	Concrete_corr_3	0.953	corr
204.6	2.2	Abstract_corr_3	1.189	corr
206.8	2.2	Abstract_corr_3	0.763	corr
209.0	2.2	Abstract_corr_3	0.716	corr
215.6	2.2	Concrete_corr_3	0.708	corr
217.8	2.2	Concrete_corr_3	0.667	corr
220.0	2.2	Abstract_corr_3	0.729	corr
224.4	2.2	Abstract_corr_3	0.824	corr
228.8	2.2	Concrete_corr_3	0.885	corr
231.0	2.2	Abstract_corr_3	1.245	corr
233.2	2.2	Abstract_corr_3	0.814	corr
237.6	2.2	Abstract_corr_3	1.124	corr
239.8	2.2	Concrete_corr_3	0.651	corr
244.2	2.2	Concrete_corr_3	0.719	corr
