onset	duration	trial_type	response_time	correct
8.8	2.2	Concrete_corr_1	1.457	corr
11.0	2.2	Concrete_corr_1	1.284	corr
13.2	2.2	Abstract_corr_1	0.836	corr
17.6	2.2	Concrete_corr_1	1.395	corr
22.0	2.2	Concrete_corr_1	1.004	corr
26.4	2.2	Abstract_corr_1	0.761	corr
28.6	2.2	Concrete_corr_1	0.769	corr
37.4	2.2	Abstract_corr_1	1.835	corr
39.6	2.2	Abstract_corr_1	1.026	corr
41.8	2.2	Concrete_corr_1	0.735	corr
44.0	2.2	Concrete_corr_1	0.740	corr
46.2	2.2	err	1.100	err
50.6	2.2	Concrete_corr_1	0.638	corr
52.8	2.2	Abstract_corr_1	1.033	corr
55.0	2.2	Abstract_corr_1	0.944	corr
57.2	2.2	Concrete_corr_1	1.384	corr
59.4	2.2	Abstract_corr_1	0.981	corr
63.8	2.2	Concrete_corr_1	1.196	corr
66.0	2.2	Abstract_corr_1	0.785	corr
68.2	2.2	Concrete_corr_1	1.165	corr
74.8	2.2	Concrete_corr_1	1.047	corr
77.0	2.2	Abstract_corr_1	0.944	corr
81.4	2.2	Abstract_corr_1	0.939	corr
85.8	2.2	err	1.965	err
88.0	2.2	Abstract_corr_2	0.799	corr
90.2	2.2	Abstract_corr_2	0.751	corr
96.8	2.2	Concrete_corr_2	0.695	corr
103.4	2.2	Concrete_corr_2	0.769	corr
105.6	2.2	err	1.342	err
107.8	2.2	Abstract_corr_2	0.983	corr
110.0	2.2	Concrete_corr_2	0.724	corr
112.2	2.2	Concrete_corr_2	1.574	corr
116.6	2.2	Abstract_corr_2	1.341	corr
121.0	2.2	Concrete_corr_2	0.830	corr
123.2	2.2	Concrete_corr_2	0.842	corr
125.4	2.2	Abstract_corr_2	1.051	corr
127.6	2.2	Concrete_corr_2	1.113	corr
134.2	2.2	Concrete_corr_2	1.058	corr
138.6	2.2	Concrete_corr_2	0.662	corr
140.8	2.2	Abstract_corr_2	1.587	corr
143.0	2.2	Concrete_corr_2	1.244	corr
145.2	2.2	err	0.771	err
147.4	2.2	Abstract_corr_2	1.002	corr
149.6	2.2	Abstract_corr_2	1.154	corr
154.0	2.2	Concrete_corr_2	1.328	corr
158.4	2.2	Concrete_corr_2	1.327	corr
160.6	2.2	Abstract_corr_2	0.869	corr
165.0	2.2	Abstract_corr_2	1.844	corr
169.4	2.2	Concrete_corr_3	0.913	corr
171.6	2.2	Concrete_corr_3	1.618	corr
176.0	2.2	Abstract_corr_3	0.846	corr
178.2	2.2	Concrete_corr_3	0.838	corr
184.8	2.2	Concrete_corr_3	0.668	corr
189.2	2.2	Abstract_corr_3	1.123	corr
193.6	2.2	Concrete_corr_3	1.571	corr
195.8	2.2	Abstract_corr_3	0.840	corr
198.0	2.2	err	0.610	err
200.2	2.2	Abstract_corr_3	1.617	corr
202.4	2.2	Abstract_corr_3	1.277	corr
204.6	2.2	Abstract_corr_3	0.858	corr
209.0	2.2	Concrete_corr_3	0.870	corr
211.2	2.2	Abstract_corr_3	0.706	corr
213.4	2.2	Concrete_corr_3	1.001	corr
215.6	2.2	Abstract_corr_3	0.681	corr
222.2	2.2	Abstract_corr_3	0.975	corr
224.4	2.2	Abstract_corr_3	1.051	corr
231.0	2.2	Concrete_corr_3	1.153	corr
233.2	2.2	Concrete_corr_3	1.195	corr
237.6	2.2	Concrete_corr_3	1.488	corr
239.8	2.2	Abstract_corr_3	1.569	corr
242.0	2.2	Concrete_corr_3	1.127	corr
244.2	2.2	Concrete_corr_3	1.834	corr
