onset	duration	trial_type	response_time	correct
11.0	2.2	err	1.156	err
13.2	2.2	Abstract_corr_1	1.903	corr
15.4	2.2	err	n/a	NoResponse
17.6	2.2	err	0.095	err
19.8	2.2	Abstract_corr_1	1.924	corr
26.4	2.2	err	n/a	NoResponse
33.0	2.2	Abstract_corr_1	1.897	corr
37.4	2.2	Abstract_corr_1	1.137	corr
39.6	2.2	Concrete_corr_1	1.029	corr
41.8	2.2	Concrete_corr_1	1.330	corr
44.0	2.2	Abstract_corr_1	1.490	corr
46.2	2.2	Abstract_corr_1	1.239	corr
50.6	2.2	Concrete_corr_1	1.069	corr
52.8	2.2	Concrete_corr_1	0.881	corr
57.2	2.2	Concrete_corr_1	0.976	corr
59.4	2.2	Concrete_corr_1	0.931	corr
61.6	2.2	Abstract_corr_1	1.035	corr
66.0	2.2	Abstract_corr_1	0.939	corr
68.2	2.2	Abstract_corr_1	0.961	corr
70.4	2.2	Abstract_corr_1	1.172	corr
72.6	2.2	Concrete_corr_1	0.972	corr
74.8	2.2	Concrete_corr_1	1.076	corr
79.2	2.2	Abstract_corr_1	1.146	corr
83.6	2.2	Concrete_corr_1	1.061	corr
88.0	2.2	Concrete_corr_2	1.283	corr
90.2	2.2	Concrete_corr_2	0.937	corr
92.4	2.2	Abstract_corr_2	0.960	corr
101.2	2.2	Abstract_corr_2	0.921	corr
105.6	2.2	Abstract_corr_2	0.849	corr
107.8	2.2	Concrete_corr_2	1.635	corr
114.4	2.2	Abstract_corr_2	1.004	corr
116.6	2.2	Abstract_corr_2	0.729	corr
118.8	2.2	Concrete_corr_2	0.971	corr
121.0	2.2	Abstract_corr_2	1.082	corr
123.2	2.2	Concrete_corr_2	0.715	corr
125.4	2.2	Concrete_corr_2	0.988	corr
127.6	2.2	Abstract_corr_2	1.190	corr
132.0	2.2	Concrete_corr_2	0.945	corr
134.2	2.2	Concrete_corr_2	0.846	corr
138.6	2.2	Concrete_corr_2	0.827	corr
140.8	2.2	Abstract_corr_2	0.912	corr
143.0	2.2	Concrete_corr_2	0.773	corr
145.2	2.2	Abstract_corr_2	0.971	corr
147.4	2.2	Abstract_corr_2	1.276	corr
156.2	2.2	Concrete_corr_2	0.899	corr
158.4	2.2	Abstract_corr_2	0.813	corr
162.8	2.2	Abstract_corr_2	0.994	corr
165.0	2.2	Concrete_corr_2	0.962	corr
167.2	2.2	Concrete_corr_3	0.965	corr
173.8	2.2	Abstract_corr_3	1.109	corr
176.0	2.2	Abstract_corr_3	0.797	corr
178.2	2.2	Abstract_corr_3	0.974	corr
182.6	2.2	Concrete_corr_3	0.835	corr
184.8	2.2	Abstract_corr_3	1.089	corr
189.2	2.2	Concrete_corr_3	0.856	corr
191.4	2.2	Concrete_corr_3	0.810	corr
193.6	2.2	Abstract_corr_3	0.985	corr
195.8	2.2	Abstract_corr_3	0.873	corr
200.2	2.2	Concrete_corr_3	0.766	corr
204.6	2.2	Concrete_corr_3	1.027	corr
206.8	2.2	Abstract_corr_3	0.884	corr
213.4	2.2	Abstract_corr_3	1.016	corr
215.6	2.2	Concrete_corr_3	0.716	corr
217.8	2.2	Abstract_corr_3	1.044	corr
220.0	2.2	Abstract_corr_3	1.030	corr
224.4	2.2	Concrete_corr_3	1.334	corr
228.8	2.2	Abstract_corr_3	1.168	corr
231.0	2.2	Concrete_corr_3	1.715	corr
235.4	2.2	Abstract_corr_3	0.796	corr
239.8	2.2	Concrete_corr_3	0.775	corr
242.0	2.2	Concrete_corr_3	0.887	corr
244.2	2.2	Concrete_corr_3	1.218	corr
