onset	duration	trial_type	response_time	correct
8.8	2.2	indoor_corr_1	0.923	corr
11.0	2.2	indoor_corr_1	0.769	corr
13.2	2.2	outdoor_corr_1	0.650	corr
15.4	2.2	indoor_corr_1	0.667	corr
17.6	2.2	outdoor_corr_1	0.673	corr
22.0	2.2	indoor_corr_1	0.725	corr
26.4	2.2	indoor_corr_1	0.909	corr
30.8	2.2	outdoor_corr_1	0.739	corr
33.0	2.2	outdoor_corr_1	0.768	corr
37.4	2.2	outdoor_corr_1	0.746	corr
39.6	2.2	outdoor_corr_1	0.804	corr
46.2	2.2	indoor_corr_1	0.754	corr
52.8	2.2	indoor_corr_1	0.905	corr
55.0	2.2	indoor_corr_1	0.807	corr
57.2	2.2	outdoor_corr_1	0.712	corr
59.4	2.2	indoor_corr_1	0.878	corr
63.8	2.2	indoor_corr_1	0.950	corr
66.0	2.2	outdoor_corr_1	0.718	corr
70.4	2.2	indoor_corr_1	0.713	corr
74.8	2.2	outdoor_corr_1	0.610	corr
79.2	2.2	indoor_corr_1	0.713	corr
81.4	2.2	outdoor_corr_1	0.702	corr
83.6	2.2	outdoor_corr_1	0.861	corr
85.8	2.2	outdoor_corr_1	0.744	corr
90.2	2.2	indoor_corr_2	0.757	corr
92.4	2.2	outdoor_corr_2	0.656	corr
94.6	2.2	outdoor_corr_2	0.790	corr
96.8	2.2	outdoor_corr_2	0.649	corr
101.2	2.2	indoor_corr_2	0.640	corr
103.4	2.2	indoor_corr_2	0.730	corr
110.0	2.2	outdoor_corr_2	0.552	corr
112.2	2.2	outdoor_corr_2	0.582	corr
114.4	2.2	indoor_corr_2	0.654	corr
118.8	2.2	indoor_corr_2	0.694	corr
121.0	2.2	err	0.679	err
125.4	2.2	indoor_corr_2	0.863	corr
132.0	2.2	outdoor_corr_2	0.762	corr
134.2	2.2	indoor_corr_2	0.694	corr
138.6	2.2	outdoor_corr_2	0.694	corr
140.8	2.2	outdoor_corr_2	0.824	corr
143.0	2.2	outdoor_corr_2	0.909	corr
147.4	2.2	indoor_corr_2	0.620	corr
151.8	2.2	indoor_corr_2	0.841	corr
154.0	2.2	outdoor_corr_2	0.710	corr
156.2	2.2	outdoor_corr_2	0.657	corr
158.4	2.2	indoor_corr_2	0.642	corr
162.8	2.2	outdoor_corr_2	0.638	corr
165.0	2.2	indoor_corr_2	0.723	corr
167.2	2.2	indoor_corr_3	0.738	corr
169.4	2.2	indoor_corr_3	0.661	corr
171.6	2.2	indoor_corr_3	0.616	corr
180.4	2.2	indoor_corr_3	0.627	corr
182.6	2.2	outdoor_corr_3	0.599	corr
184.8	2.2	outdoor_corr_3	0.744	corr
187.0	2.2	indoor_corr_3	0.616	corr
189.2	2.2	indoor_corr_3	1.026	corr
191.4	2.2	outdoor_corr_3	0.611	corr
193.6	2.2	outdoor_corr_3	0.633	corr
195.8	2.2	outdoor_corr_3	0.609	corr
204.6	2.2	indoor_corr_3	0.717	corr
206.8	2.2	outdoor_corr_3	0.601	corr
209.0	2.2	outdoor_corr_3	0.602	corr
215.6	2.2	outdoor_corr_3	0.781	corr
217.8	2.2	indoor_corr_3	0.697	corr
220.0	2.2	outdoor_corr_3	0.615	corr
224.4	2.2	outdoor_corr_3	0.748	corr
228.8	2.2	indoor_corr_3	0.871	corr
231.0	2.2	indoor_corr_3	0.705	corr
233.2	2.2	err	1.020	err
237.6	2.2	outdoor_corr_3	0.687	corr
239.8	2.2	outdoor_corr_3	0.624	corr
244.2	2.2	indoor_corr_3	0.808	corr
