onset	duration	trial_type	response_time	correct
8.8	2.2	Concrete_corr_1	1.175	corr
11.0	2.2	Concrete_corr_1	1.005	corr
13.2	2.2	Abstract_corr_1	0.869	corr
17.6	2.2	Concrete_corr_1	0.988	corr
22.0	2.2	Concrete_corr_1	0.945	corr
26.4	2.2	Abstract_corr_1	1.057	corr
28.6	2.2	Concrete_corr_1	0.988	corr
37.4	2.2	Abstract_corr_1	1.323	corr
39.6	2.2	Abstract_corr_1	0.844	corr
41.8	2.2	Concrete_corr_1	0.747	corr
44.0	2.2	Concrete_corr_1	0.717	corr
46.2	2.2	Abstract_corr_1	1.353	corr
50.6	2.2	Concrete_corr_1	0.983	corr
52.8	2.2	Abstract_corr_1	0.830	corr
55.0	2.2	Abstract_corr_1	0.918	corr
57.2	2.2	Concrete_corr_1	1.349	corr
59.4	2.2	Abstract_corr_1	0.841	corr
63.8	2.2	Concrete_corr_1	0.914	corr
66.0	2.2	Abstract_corr_1	0.780	corr
68.2	2.2	Concrete_corr_1	0.985	corr
74.8	2.2	Concrete_corr_1	1.006	corr
77.0	2.2	Abstract_corr_1	0.660	corr
81.4	2.2	Abstract_corr_1	0.923	corr
85.8	2.2	err	1.145	err
88.0	2.2	Abstract_corr_2	0.933	corr
90.2	2.2	Abstract_corr_2	1.029	corr
96.8	2.2	Concrete_corr_2	1.149	corr
103.4	2.2	Concrete_corr_2	0.939	corr
105.6	2.2	Abstract_corr_2	1.854	corr
107.8	2.2	Abstract_corr_2	0.795	corr
110.0	2.2	Concrete_corr_2	0.611	corr
112.2	2.2	Concrete_corr_2	0.822	corr
116.6	2.2	Abstract_corr_2	0.977	corr
121.0	2.2	Concrete_corr_2	0.802	corr
123.2	2.2	Concrete_corr_2	0.920	corr
125.4	2.2	Abstract_corr_2	0.733	corr
127.6	2.2	err	1.337	err
134.2	2.2	Concrete_corr_2	0.690	corr
138.6	2.2	Concrete_corr_2	0.940	corr
140.8	2.2	err	1.551	err
143.0	2.2	Concrete_corr_2	0.898	corr
145.2	2.2	err	1.154	err
147.4	2.2	Abstract_corr_2	0.728	corr
149.6	2.2	Abstract_corr_2	0.814	corr
154.0	2.2	Concrete_corr_2	1.244	corr
158.4	2.2	Concrete_corr_2	0.796	corr
160.6	2.2	Abstract_corr_2	0.984	corr
165.0	2.2	Abstract_corr_2	0.752	corr
169.4	2.2	Concrete_corr_3	0.705	corr
171.6	2.2	Concrete_corr_3	0.966	corr
176.0	2.2	Abstract_corr_3	0.784	corr
178.2	2.2	Concrete_corr_3	0.969	corr
184.8	2.2	Concrete_corr_3	0.729	corr
189.2	2.2	Abstract_corr_3	0.692	corr
193.6	2.2	Concrete_corr_3	0.723	corr
195.8	2.2	Abstract_corr_3	1.497	corr
198.0	2.2	err	1.361	err
200.2	2.2	Abstract_corr_3	1.390	corr
202.4	2.2	Abstract_corr_3	0.811	corr
204.6	2.2	Abstract_corr_3	1.149	corr
209.0	2.2	Concrete_corr_3	0.857	corr
211.2	2.2	Abstract_corr_3	0.984	corr
213.4	2.2	Concrete_corr_3	0.764	corr
215.6	2.2	Abstract_corr_3	0.997	corr
222.2	2.2	Abstract_corr_3	0.743	corr
224.4	2.2	Abstract_corr_3	0.790	corr
231.0	2.2	Concrete_corr_3	0.694	corr
233.2	2.2	Concrete_corr_3	1.053	corr
237.6	2.2	Concrete_corr_3	0.710	corr
239.8	2.2	Abstract_corr_3	0.996	corr
242.0	2.2	Concrete_corr_3	0.901	corr
244.2	2.2	Concrete_corr_3	0.685	corr
