onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
61.6	0.3	Verb	0.702	corr
66.0	0.3	Noun	0.790	corr
68.2	0.3	Verb	0.801	corr
72.6	0.3	Verb	0.928	corr
77.0	0.3	Noun	1.178	corr
79.2	0.3	Verb	0.677	err
83.6	0.3	Noun	0.863	err
85.8	0.3	Noun	1.283	corr
90.2	0.3	Noun	0.940	corr
92.4	0.3	Verb	0.762	corr
94.6	0.3	Noun	1.068	corr
99.0	0.3	Verb	0.816	corr
105.6	0.3	Noun	1.056	corr
110.0	0.3	Verb	0.812	corr
118.8	0.3	Noun	0.817	corr
123.2	0.3	Verb	0.963	corr
125.4	0.3	Noun	0.861	corr
132.0	0.3	Noun	1.286	corr
136.4	0.3	Noun	0.898	corr
145.2	0.3	Verb	0.763	corr
147.4	0.3	Verb	1.164	corr
154.0	0.3	Verb	0.838	corr
156.2	0.3	Verb	0.800	corr
158.4	0.3	Noun	0.785	corr
165.0	0.3	Noun	1.293	corr
173.8	0.3	Verb	0.863	corr
176.0	0.3	Noun	0.739	corr
178.2	0.3	Noun	1.080	corr
187.0	0.3	Verb	0.700	corr
189.2	0.3	Verb	0.696	corr
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
242.0	0.3	Glass_coherent	0.926	corr
244.2	0.3	Glass_coherent	0.708	corr
246.4	0.3	Glass_random	0.592	corr
255.2	0.3	Glass_random	0.866	err
264.0	0.3	Glass_random	1.144	corr
266.2	0.3	Glass_random	0.913	corr
268.4	0.3	Glass_coherent	0.732	corr
272.8	0.3	Glass_coherent	0.638	corr
275.0	0.3	Glass_random	0.662	corr
279.4	0.3	Glass_coherent	0.761	corr
281.6	0.3	Glass_coherent	0.622	corr
286.0	0.3	Glass_coherent	0.635	corr
288.2	0.3	Glass_coherent	0.649	corr
290.4	0.3	Glass_random	0.656	corr
297.0	0.3	Glass_random	0.695	corr
305.8	0.3	Glass_random	0.738	corr
312.4	0.3	Glass_random	0.856	corr
314.6	0.3	Glass_random	0.647	corr
319.0	0.3	Glass_random	0.742	corr
321.2	0.3	Glass_coherent	0.566	corr
330.0	0.3	Glass_coherent	0.583	corr
336.6	0.3	Glass_coherent	0.594	corr
343.2	0.3	Glass_random	0.671	corr
345.4	0.3	Glass_coherent	0.585	corr
347.6	0.3	Glass_coherent	0.658	corr
356.4	0.3	Glass_coherent	0.661	corr
360.8	0.3	Glass_random	0.624	corr
365.2	0.3	Glass_coherent	0.589	corr
369.6	0.3	Glass_random	0.660	corr
371.8	0.3	Glass_random	0.697	corr
376.2	2.2	Glass_endcue	n/a	n/a
