onset	duration	trial_type	response_time	correct
8.8	2.2	Abstract_corr_1	1.117	corr
11.0	2.2	Abstract_corr_1	0.894	corr
13.2	2.2	Concrete_corr_1	0.772	corr
15.4	2.2	Concrete_corr_1	0.629	corr
24.2	2.2	Abstract_corr_1	0.911	corr
26.4	2.2	Abstract_corr_1	0.678	corr
30.8	2.2	Concrete_corr_1	0.782	corr
33.0	2.2	Concrete_corr_1	0.679	corr
37.4	2.2	err	1.060	err
41.8	2.2	Concrete_corr_1	1.544	corr
44.0	2.2	Concrete_corr_1	0.696	corr
46.2	2.2	Concrete_corr_1	0.748	corr
48.4	2.2	Abstract_corr_1	0.979	corr
55.0	2.2	Concrete_corr_1	0.761	corr
57.2	2.2	Abstract_corr_1	1.015	corr
59.4	2.2	Abstract_corr_1	0.907	corr
61.6	2.2	Concrete_corr_1	0.706	corr
68.2	2.2	Concrete_corr_1	0.660	corr
72.6	2.2	Abstract_corr_1	1.000	corr
74.8	2.2	Concrete_corr_1	0.690	corr
77.0	2.2	Abstract_corr_1	0.800	corr
81.4	2.2	Abstract_corr_1	0.719	corr
83.6	2.2	Concrete_corr_1	0.811	corr
85.8	2.2	err	1.221	err
88.0	2.2	Concrete_corr_2	0.931	corr
92.4	2.2	Abstract_corr_2	0.783	corr
94.6	2.2	Abstract_corr_2	0.804	corr
96.8	2.2	Abstract_corr_2	0.850	corr
101.2	2.2	Concrete_corr_2	0.673	corr
103.4	2.2	Abstract_corr_2	0.851	corr
110.0	2.2	Concrete_corr_2	0.693	corr
112.2	2.2	Concrete_corr_2	0.608	corr
114.4	2.2	Abstract_corr_2	0.751	corr
118.8	2.2	Concrete_corr_2	0.640	corr
121.0	2.2	Concrete_corr_2	0.623	corr
125.4	2.2	Abstract_corr_2	0.737	corr
127.6	2.2	Concrete_corr_2	0.636	corr
132.0	2.2	Abstract_corr_2	0.781	corr
136.4	2.2	Concrete_corr_2	0.646	corr
140.8	2.2	Abstract_corr_2	0.660	corr
145.2	2.2	Concrete_corr_2	0.619	corr
151.8	2.2	Abstract_corr_2	0.658	corr
154.0	2.2	Abstract_corr_2	0.708	corr
156.2	2.2	Concrete_corr_2	0.682	corr
158.4	2.2	Abstract_corr_2	0.635	corr
160.6	2.2	Concrete_corr_2	0.637	corr
162.8	2.2	Abstract_corr_2	0.656	corr
165.0	2.2	err	1.170	err
167.2	2.2	Abstract_corr_3	0.839	corr
173.8	2.2	Concrete_corr_3	0.654	corr
178.2	2.2	Abstract_corr_3	0.801	corr
180.4	2.2	Abstract_corr_3	0.648	corr
182.6	2.2	Concrete_corr_3	0.671	corr
184.8	2.2	Abstract_corr_3	0.827	corr
187.0	2.2	Abstract_corr_3	0.837	corr
191.4	2.2	Concrete_corr_3	0.645	corr
193.6	2.2	Abstract_corr_3	0.802	corr
195.8	2.2	Abstract_corr_3	0.714	corr
198.0	2.2	Concrete_corr_3	0.638	corr
200.2	2.2	Concrete_corr_3	0.671	corr
206.8	2.2	Abstract_corr_3	0.693	corr
209.0	2.2	Concrete_corr_3	0.697	corr
215.6	2.2	Concrete_corr_3	0.616	corr
217.8	2.2	Concrete_corr_3	0.641	corr
222.2	2.2	Abstract_corr_3	0.714	corr
226.6	2.2	Abstract_corr_3	0.930	corr
231.0	2.2	Concrete_corr_3	0.602	corr
233.2	2.2	Concrete_corr_3	0.547	corr
235.4	2.2	Concrete_corr_3	0.547	corr
237.6	2.2	Concrete_corr_3	0.602	corr
242.0	2.2	Abstract_corr_3	0.685	corr
244.2	2.2	Abstract_corr_3	0.626	corr
