onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
59.4	0.3	Noun	1.799	corr
61.6	0.3	Noun	1.041	corr
68.2	0.3	Verb	0.964	corr
72.6	0.3	Verb	1.048	corr
74.8	0.3	Noun	1.054	corr
77.0	0.3	Noun	1.156	corr
81.4	0.3	Verb	0.907	corr
83.6	0.3	Verb	1.075	corr
90.2	0.3	Verb	0.932	corr
94.6	0.3	Verb	0.960	corr
96.8	0.3	Verb	0.821	corr
101.2	0.3	Noun	1.170	corr
110.0	0.3	Noun	0.839	corr
112.2	0.3	Verb	0.915	corr
114.4	0.3	Noun	1.195	corr
123.2	0.3	Noun	1.067	corr
125.4	0.3	Verb	0.747	corr
129.8	0.3	Noun	0.868	corr
138.6	0.3	Noun	0.734	corr
140.8	0.3	Noun	1.257	corr
145.2	0.3	Verb	0.977	corr
147.4	0.3	Noun	1.028	corr
151.8	0.3	Verb	0.929	corr
154.0	0.3	Verb	0.979	corr
160.6	0.3	Noun	0.834	corr
167.2	0.3	Noun	1.185	corr
169.4	0.3	Verb	1.453	corr
178.2	0.3	Verb	0.923	corr
184.8	0.3	Verb	0.757	corr
189.2	0.3	Noun	1.053	corr
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
244.2	0.3	Glass_random	1.121	err
246.4	0.3	Glass_coherent	0.946	corr
248.6	0.3	Glass_random	0.980	corr
255.2	0.3	Glass_coherent	0.734	corr
264.0	0.3	Glass_coherent	0.779	corr
266.2	0.3	Glass_random	0.832	corr
270.6	0.3	Glass_random	0.838	corr
279.4	0.3	Glass_random	0.997	corr
283.8	0.3	Glass_coherent	0.679	corr
286.0	0.3	Glass_coherent	0.855	corr
290.4	0.3	Glass_coherent	0.686	corr
292.6	0.3	Glass_random	0.792	corr
294.8	0.3	Glass_coherent	0.788	corr
299.2	0.3	Glass_random	1.003	corr
305.8	0.3	Glass_random	1.139	err
308.0	0.3	Glass_coherent	0.695	corr
310.2	0.3	Glass_coherent	0.784	corr
314.6	0.3	Glass_random	0.907	corr
316.8	0.3	Glass_random	1.006	corr
323.4	0.3	Glass_random	1.246	corr
330.0	0.3	Glass_coherent	0.909	corr
334.4	0.3	Glass_coherent	0.789	corr
343.2	0.3	Glass_coherent	0.736	corr
345.4	0.3	Glass_random	1.066	corr
352.0	0.3	Glass_coherent	0.823	corr
356.4	0.3	Glass_random	0.925	corr
358.6	0.3	Glass_coherent	0.706	corr
365.2	0.3	Glass_coherent	0.671	corr
369.6	0.3	Glass_random	0.962	err
371.8	0.3	Glass_random	1.126	corr
376.2	2.2	Glass_endcue	n/a	n/a
