onset	duration	trial_type	response_time	correct
52.8	2.2	Glass_startcue	n/a	n/a
70.4	121.0	Glass_sustained	n/a	n/a
57.2	0.3	Glass_coherent	0.985	corr
61.6	0.3	Glass_random	0.787	corr
63.8	0.3	Glass_coherent	0.734	corr
66.0	0.3	Glass_random	0.721	corr
70.4	0.3	Glass_coherent	1.020	corr
74.8	0.3	Glass_random	0.682	corr
81.4	0.3	Glass_coherent	1.207	corr
83.6	0.3	Glass_random	0.728	corr
92.4	0.3	Glass_coherent	0.848	corr
94.6	0.3	Glass_coherent	0.801	err
99.0	0.3	Glass_random	0.991	corr
103.4	0.3	Glass_coherent	0.953	corr
105.6	0.3	Glass_random	0.655	corr
107.8	0.3	Glass_coherent	1.485	err
116.6	0.3	Glass_random	0.840	corr
123.2	0.3	Glass_random	0.728	corr
129.8	0.3	Glass_random	0.816	corr
138.6	0.3	Glass_coherent	1.770	err
140.8	0.3	Glass_coherent	0.637	corr
143.0	0.3	Glass_coherent	0.866	corr
147.4	0.3	Glass_random	0.753	corr
151.8	0.3	Glass_random	0.933	corr
156.2	0.3	Glass_random	0.760	corr
158.4	0.3	Glass_random	0.812	corr
160.6	0.3	Glass_coherent	0.811	corr
169.4	0.3	Glass_coherent	0.997	corr
171.6	0.3	Glass_random	0.710	corr
176.0	0.3	Glass_coherent	0.806	corr
178.2	0.3	Glass_coherent	0.779	corr
187.0	0.3	Glass_random	0.747	corr
191.4	2.2	Glass_endcue	n/a	n/a
237.6	2.2	NV_startcue	n/a	n/a
255.2	121.0	NV_sustained	n/a	n/a
246.4	0.3	Verb	n/a	NoResponse
248.6	0.3	Verb	0.018	corr
253.0	0.3	Noun	1.168	corr
257.4	0.3	Noun	1.428	corr
259.6	0.3	Noun	1.773	corr
264.0	0.3	Verb	1.230	corr
266.2	0.3	Noun	2.152	corr
270.6	0.3	Verb	1.272	corr
277.2	0.3	Noun	1.155	corr
279.4	0.3	Verb	0.905	corr
283.8	0.3	Verb	1.549	corr
292.6	0.3	Verb	n/a	NoResponse
297.0	0.3	Noun	1.732	corr
299.2	0.3	Noun	0.927	corr
308.0	0.3	Noun	2.157	corr
312.4	0.3	Noun	1.019	corr
316.8	0.3	Verb	0.787	corr
319.0	0.3	Noun	0.874	corr
327.8	0.3	Verb	1.851	corr
332.2	0.3	Verb	1.079	corr
336.6	0.3	Noun	1.317	corr
338.8	0.3	Verb	1.325	corr
343.2	0.3	Noun	1.568	corr
345.4	0.3	Noun	1.583	corr
349.8	0.3	Noun	0.972	corr
352.0	0.3	Verb	n/a	NoResponse
360.8	0.3	Verb	1.072	corr
363.0	0.3	Noun	1.475	corr
365.2	0.3	Verb	1.273	corr
374.0	0.3	Verb	1.364	corr
376.2	2.2	NV_endcue	n/a	n/a
