onset	duration	trial_type	response_time	correct
8.8	2.2	indoor_corr_1	0.664	corr
11.0	2.2	indoor_corr_1	0.886	corr
13.2	2.2	outdoor_corr_1	0.642	corr
17.6	2.2	outdoor_corr_1	0.513	corr
22.0	2.2	err	0.638	err
26.4	2.2	outdoor_corr_1	0.603	corr
28.6	2.2	outdoor_corr_1	0.651	corr
37.4	2.2	outdoor_corr_1	0.650	corr
39.6	2.2	indoor_corr_1	0.629	corr
41.8	2.2	indoor_corr_1	0.710	corr
44.0	2.2	outdoor_corr_1	0.729	corr
46.2	2.2	indoor_corr_1	0.842	corr
50.6	2.2	indoor_corr_1	0.990	corr
52.8	2.2	outdoor_corr_1	0.720	corr
55.0	2.2	outdoor_corr_1	0.781	corr
57.2	2.2	outdoor_corr_1	0.778	corr
59.4	2.2	outdoor_corr_1	0.720	corr
63.8	2.2	indoor_corr_1	0.587	corr
66.0	2.2	outdoor_corr_1	0.891	corr
68.2	2.2	indoor_corr_1	0.783	corr
74.8	2.2	indoor_corr_1	1.038	corr
77.0	2.2	indoor_corr_1	0.829	corr
81.4	2.2	indoor_corr_1	0.745	corr
85.8	2.2	indoor_corr_1	0.722	corr
88.0	2.2	outdoor_corr_2	0.691	corr
90.2	2.2	outdoor_corr_2	0.857	corr
96.8	2.2	indoor_corr_2	0.685	corr
103.4	2.2	outdoor_corr_2	0.903	corr
105.6	2.2	indoor_corr_2	0.656	corr
107.8	2.2	indoor_corr_2	1.006	corr
110.0	2.2	outdoor_corr_2	0.637	corr
112.2	2.2	outdoor_corr_2	1.038	corr
116.6	2.2	outdoor_corr_2	0.945	corr
121.0	2.2	indoor_corr_2	0.569	corr
123.2	2.2	indoor_corr_2	0.713	corr
125.4	2.2	outdoor_corr_2	0.746	corr
127.6	2.2	outdoor_corr_2	1.155	corr
134.2	2.2	indoor_corr_2	0.647	corr
138.6	2.2	indoor_corr_2	0.835	corr
140.8	2.2	outdoor_corr_2	0.836	corr
143.0	2.2	indoor_corr_2	1.532	corr
145.2	2.2	indoor_corr_2	0.817	corr
147.4	2.2	indoor_corr_2	0.714	corr
149.6	2.2	indoor_corr_2	0.728	corr
154.0	2.2	indoor_corr_2	0.904	corr
158.4	2.2	outdoor_corr_2	0.518	corr
160.6	2.2	outdoor_corr_2	0.608	corr
165.0	2.2	outdoor_corr_2	0.667	corr
169.4	2.2	indoor_corr_3	0.820	corr
171.6	2.2	indoor_corr_3	0.668	corr
176.0	2.2	outdoor_corr_3	0.790	corr
178.2	2.2	indoor_corr_3	0.718	corr
184.8	2.2	outdoor_corr_3	0.727	corr
189.2	2.2	outdoor_corr_3	0.531	corr
193.6	2.2	indoor_corr_3	0.797	corr
195.8	2.2	outdoor_corr_3	0.979	corr
198.0	2.2	indoor_corr_3	0.812	corr
200.2	2.2	indoor_corr_3	0.832	corr
202.4	2.2	outdoor_corr_3	0.701	corr
204.6	2.2	indoor_corr_3	0.940	corr
209.0	2.2	indoor_corr_3	0.951	corr
211.2	2.2	indoor_corr_3	0.711	corr
213.4	2.2	outdoor_corr_3	0.692	corr
215.6	2.2	outdoor_corr_3	0.965	corr
222.2	2.2	outdoor_corr_3	0.665	corr
224.4	2.2	outdoor_corr_3	0.609	corr
231.0	2.2	indoor_corr_3	0.636	corr
233.2	2.2	outdoor_corr_3	0.632	corr
237.6	2.2	indoor_corr_3	0.726	corr
239.8	2.2	indoor_corr_3	0.782	corr
242.0	2.2	outdoor_corr_3	0.774	corr
244.2	2.2	outdoor_corr_3	0.785	corr
