onset	duration	trial_type	response_time	correct
8.8	2.2	Abstract_corr_1	1.967	corr
11.0	2.2	Abstract_corr_1	1.452	corr
13.2	2.2	Concrete_corr_1	0.900	corr
15.4	2.2	Abstract_corr_1	0.995	corr
17.6	2.2	Concrete_corr_1	0.885	corr
22.0	2.2	Abstract_corr_1	0.841	corr
26.4	2.2	Concrete_corr_1	0.727	corr
30.8	2.2	Abstract_corr_1	0.941	corr
33.0	2.2	Concrete_corr_1	0.799	corr
37.4	2.2	Concrete_corr_1	1.135	corr
39.6	2.2	Abstract_corr_1	0.853	corr
46.2	2.2	Concrete_corr_1	0.733	corr
52.8	2.2	Abstract_corr_1	1.072	corr
55.0	2.2	Abstract_corr_1	1.043	corr
57.2	2.2	Abstract_corr_1	0.822	corr
59.4	2.2	Concrete_corr_1	0.678	corr
63.8	2.2	Concrete_corr_1	1.015	corr
66.0	2.2	Abstract_corr_1	0.937	corr
70.4	2.2	Concrete_corr_1	1.440	corr
74.8	2.2	Abstract_corr_1	1.063	corr
79.2	2.2	Abstract_corr_1	1.468	corr
81.4	2.2	Concrete_corr_1	0.604	corr
83.6	2.2	Concrete_corr_1	0.757	corr
85.8	2.2	Concrete_corr_1	1.477	corr
90.2	2.2	Concrete_corr_2	1.089	corr
92.4	2.2	Concrete_corr_2	0.688	corr
94.6	2.2	Concrete_corr_2	0.618	corr
96.8	2.2	Concrete_corr_2	0.655	corr
101.2	2.2	Concrete_corr_2	0.665	corr
103.4	2.2	Abstract_corr_2	0.740	corr
110.0	2.2	Concrete_corr_2	1.192	corr
112.2	2.2	Abstract_corr_2	0.668	corr
114.4	2.2	Abstract_corr_2	0.735	corr
118.8	2.2	err	1.354	err
121.0	2.2	Abstract_corr_2	2.060	corr
125.4	2.2	Concrete_corr_2	0.859	corr
132.0	2.2	Concrete_corr_2	0.680	corr
134.2	2.2	Abstract_corr_2	1.096	corr
138.6	2.2	Abstract_corr_2	1.690	corr
140.8	2.2	Concrete_corr_2	1.394	corr
143.0	2.2	Abstract_corr_2	1.195	corr
147.4	2.2	Concrete_corr_2	1.087	corr
151.8	2.2	Abstract_corr_2	0.873	corr
154.0	2.2	Abstract_corr_2	1.149	corr
156.2	2.2	Concrete_corr_2	0.758	corr
158.4	2.2	Abstract_corr_2	0.890	corr
162.8	2.2	Abstract_corr_2	0.727	corr
165.0	2.2	Concrete_corr_2	0.633	corr
167.2	2.2	Concrete_corr_3	0.607	corr
169.4	2.2	Concrete_corr_3	0.586	corr
171.6	2.2	Concrete_corr_3	0.562	corr
180.4	2.2	err	n/a	NoResponse
182.6	2.2	Concrete_corr_3	0.104	corr
184.8	2.2	Abstract_corr_3	0.949	corr
187.0	2.2	Abstract_corr_3	0.869	corr
189.2	2.2	Concrete_corr_3	1.134	corr
191.4	2.2	Concrete_corr_3	0.598	corr
193.6	2.2	Concrete_corr_3	0.837	corr
195.8	2.2	Abstract_corr_3	0.729	corr
204.6	2.2	Concrete_corr_3	1.197	corr
206.8	2.2	Concrete_corr_3	0.792	corr
209.0	2.2	Concrete_corr_3	0.685	corr
215.6	2.2	Abstract_corr_3	0.757	corr
217.8	2.2	Abstract_corr_3	0.686	corr
220.0	2.2	Abstract_corr_3	0.635	corr
224.4	2.2	Concrete_corr_3	0.664	corr
228.8	2.2	Concrete_corr_3	1.231	corr
231.0	2.2	Abstract_corr_3	0.728	corr
233.2	2.2	Abstract_corr_3	0.911	corr
237.6	2.2	Concrete_corr_3	0.817	corr
239.8	2.2	Abstract_corr_3	0.641	corr
244.2	2.2	Abstract_corr_3	1.066	corr
