onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
59.4	0.3	Noun	1.030	corr
63.8	0.3	Noun	1.382	corr
66.0	0.3	Verb	0.936	corr
68.2	0.3	Noun	0.867	corr
74.8	0.3	Noun	1.086	corr
79.2	0.3	Verb	0.838	corr
81.4	0.3	Verb	0.754	err
88.0	0.3	Verb	1.235	corr
90.2	0.3	Noun	0.956	corr
99.0	0.3	Verb	1.010	corr
101.2	0.3	Verb	0.876	corr
105.6	0.3	Noun	2.131	err
107.8	0.3	Verb	1.546	corr
112.2	0.3	Verb	0.907	corr
118.8	0.3	Noun	0.790	corr
121.0	0.3	Noun	1.055	corr
127.6	0.3	Noun	0.828	corr
132.0	0.3	Verb	1.152	corr
138.6	0.3	Verb	0.913	corr
140.8	0.3	Noun	1.107	corr
143.0	0.3	Noun	1.280	corr
151.8	0.3	Verb	0.826	corr
154.0	0.3	Noun	1.318	corr
156.2	0.3	Verb	1.025	corr
160.6	0.3	Verb	0.837	corr
162.8	0.3	Noun	1.115	corr
167.2	0.3	Noun	0.988	corr
176.0	0.3	Noun	1.373	corr
184.8	0.3	Verb	0.927	corr
187.0	0.3	Verb	0.928	err
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
244.2	0.3	Glass_random	0.812	corr
248.6	0.3	Glass_coherent	0.646	corr
250.8	0.3	Glass_coherent	0.577	corr
255.2	0.3	Glass_random	0.941	corr
264.0	0.3	Glass_coherent	0.752	corr
266.2	0.3	Glass_random	0.806	corr
270.6	0.3	Glass_random	0.791	corr
272.8	0.3	Glass_coherent	0.646	corr
275.0	0.3	Glass_coherent	0.600	corr
279.4	0.3	Glass_coherent	0.778	corr
286.0	0.3	Glass_coherent	0.649	corr
288.2	0.3	Glass_coherent	0.705	corr
294.8	0.3	Glass_random	0.777	corr
297.0	0.3	Glass_random	0.867	corr
299.2	0.3	Glass_random	0.767	corr
308.0	0.3	Glass_random	0.884	corr
312.4	0.3	Glass_coherent	0.779	corr
314.6	0.3	Glass_random	0.790	corr
319.0	0.3	Glass_coherent	0.900	corr
327.8	0.3	Glass_random	0.899	corr
332.2	0.3	Glass_coherent	0.597	corr
334.4	0.3	Glass_random	0.849	corr
336.6	0.3	Glass_random	0.799	corr
343.2	0.3	Glass_coherent	0.795	corr
345.4	0.3	Glass_random	0.777	corr
349.8	0.3	Glass_random	0.859	corr
352.0	0.3	Glass_coherent	0.660	corr
356.4	0.3	Glass_coherent	0.728	corr
363.0	0.3	Glass_coherent	0.870	corr
369.6	0.3	Glass_random	0.775	corr
376.2	2.2	Glass_endcue	n/a	n/a
