onset	duration	trial_type	response_time	correct
8.8	2.2	indoor_corr_1	0.849	corr
11.0	2.2	indoor_corr_1	0.827	corr
13.2	2.2	outdoor_corr_1	0.557	corr
17.6	2.2	outdoor_corr_1	0.665	corr
22.0	2.2	outdoor_corr_1	0.758	corr
26.4	2.2	outdoor_corr_1	0.632	corr
28.6	2.2	outdoor_corr_1	0.594	corr
37.4	2.2	outdoor_corr_1	0.832	corr
39.6	2.2	indoor_corr_1	0.665	corr
41.8	2.2	indoor_corr_1	0.714	corr
44.0	2.2	outdoor_corr_1	0.635	corr
46.2	2.2	indoor_corr_1	1.125	corr
50.6	2.2	indoor_corr_1	1.202	corr
52.8	2.2	outdoor_corr_1	0.730	corr
55.0	2.2	outdoor_corr_1	0.926	corr
57.2	2.2	outdoor_corr_1	0.884	corr
59.4	2.2	outdoor_corr_1	0.729	corr
63.8	2.2	indoor_corr_1	0.612	corr
66.0	2.2	outdoor_corr_1	0.743	corr
68.2	2.2	indoor_corr_1	0.666	corr
74.8	2.2	indoor_corr_1	0.962	corr
77.0	2.2	indoor_corr_1	0.924	corr
81.4	2.2	indoor_corr_1	0.728	corr
85.8	2.2	indoor_corr_1	0.728	corr
88.0	2.2	outdoor_corr_2	0.746	corr
90.2	2.2	outdoor_corr_2	0.701	corr
96.8	2.2	indoor_corr_2	0.733	corr
103.4	2.2	outdoor_corr_2	0.629	corr
105.6	2.2	indoor_corr_2	0.714	corr
107.8	2.2	indoor_corr_2	0.743	corr
110.0	2.2	outdoor_corr_2	0.776	corr
112.2	2.2	outdoor_corr_2	0.781	corr
116.6	2.2	outdoor_corr_2	0.754	corr
121.0	2.2	indoor_corr_2	0.662	corr
123.2	2.2	indoor_corr_2	0.925	corr
125.4	2.2	outdoor_corr_2	0.635	corr
127.6	2.2	outdoor_corr_2	0.919	corr
134.2	2.2	indoor_corr_2	0.739	corr
138.6	2.2	indoor_corr_2	0.653	corr
140.8	2.2	outdoor_corr_2	0.608	corr
143.0	2.2	indoor_corr_2	0.950	corr
145.2	2.2	indoor_corr_2	0.815	corr
147.4	2.2	indoor_corr_2	0.763	corr
149.6	2.2	indoor_corr_2	0.697	corr
154.0	2.2	indoor_corr_2	0.773	corr
158.4	2.2	outdoor_corr_2	0.553	corr
160.6	2.2	outdoor_corr_2	0.595	corr
165.0	2.2	outdoor_corr_2	0.662	corr
169.4	2.2	indoor_corr_3	0.676	corr
171.6	2.2	indoor_corr_3	0.625	corr
176.0	2.2	outdoor_corr_3	0.718	corr
178.2	2.2	indoor_corr_3	0.715	corr
184.8	2.2	outdoor_corr_3	0.672	corr
189.2	2.2	outdoor_corr_3	0.802	corr
193.6	2.2	indoor_corr_3	0.739	corr
195.8	2.2	outdoor_corr_3	0.878	corr
198.0	2.2	indoor_corr_3	1.117	corr
200.2	2.2	indoor_corr_3	0.774	corr
202.4	2.2	outdoor_corr_3	0.708	corr
204.6	2.2	indoor_corr_3	0.964	corr
209.0	2.2	indoor_corr_3	0.922	corr
211.2	2.2	indoor_corr_3	0.781	corr
213.4	2.2	outdoor_corr_3	0.592	corr
215.6	2.2	outdoor_corr_3	0.861	corr
222.2	2.2	outdoor_corr_3	0.669	corr
224.4	2.2	outdoor_corr_3	0.653	corr
231.0	2.2	indoor_corr_3	0.666	corr
233.2	2.2	outdoor_corr_3	0.674	corr
237.6	2.2	indoor_corr_3	0.615	corr
239.8	2.2	indoor_corr_3	0.633	corr
242.0	2.2	outdoor_corr_3	0.671	corr
244.2	2.2	outdoor_corr_3	0.954	corr
