onset	duration	trial_type	response_time	correct
11.0	2.2	indoor_corr_1	0.939	corr
13.2	2.2	indoor_corr_1	0.933	corr
15.4	2.2	indoor_corr_1	0.834	corr
19.8	2.2	outdoor_corr_1	0.662	corr
22.0	2.2	outdoor_corr_1	0.624	corr
28.6	2.2	indoor_corr_1	0.686	corr
33.0	2.2	outdoor_corr_1	0.693	corr
35.2	2.2	outdoor_corr_1	0.797	corr
37.4	2.2	indoor_corr_1	0.725	corr
41.8	2.2	indoor_corr_1	0.849	corr
44.0	2.2	outdoor_corr_1	0.566	corr
46.2	2.2	indoor_corr_1	0.713	corr
55.0	2.2	indoor_corr_1	0.849	corr
57.2	2.2	indoor_corr_1	0.662	corr
59.4	2.2	indoor_corr_1	0.766	corr
61.6	2.2	outdoor_corr_1	0.683	corr
63.8	2.2	outdoor_corr_1	0.723	corr
70.4	2.2	err	0.750	err
72.6	2.2	outdoor_corr_1	0.582	corr
74.8	2.2	indoor_corr_1	0.770	corr
77.0	2.2	outdoor_corr_1	0.679	corr
79.2	2.2	outdoor_corr_1	1.215	corr
81.4	2.2	indoor_corr_1	0.945	corr
85.8	2.2	outdoor_corr_1	0.821	corr
90.2	2.2	indoor_corr_2	0.659	corr
92.4	2.2	indoor_corr_2	0.701	corr
99.0	2.2	indoor_corr_2	0.757	corr
101.2	2.2	indoor_corr_2	0.651	corr
105.6	2.2	err	0.732	err
112.2	2.2	indoor_corr_2	0.671	corr
114.4	2.2	outdoor_corr_2	0.591	corr
116.6	2.2	outdoor_corr_2	0.772	corr
118.8	2.2	outdoor_corr_2	0.557	corr
121.0	2.2	indoor_corr_2	0.628	corr
123.2	2.2	outdoor_corr_2	0.625	corr
125.4	2.2	outdoor_corr_2	0.606	corr
129.8	2.2	indoor_corr_2	0.648	corr
134.2	2.2	outdoor_corr_2	0.628	corr
138.6	2.2	outdoor_corr_2	0.613	corr
140.8	2.2	indoor_corr_2	0.676	corr
143.0	2.2	indoor_corr_2	0.683	corr
145.2	2.2	indoor_corr_2	0.724	corr
147.4	2.2	outdoor_corr_2	0.602	corr
154.0	2.2	outdoor_corr_2	0.726	corr
156.2	2.2	outdoor_corr_2	0.582	corr
158.4	2.2	indoor_corr_2	0.560	corr
162.8	2.2	err	0.851	err
165.0	2.2	outdoor_corr_2	0.691	corr
169.4	2.2	indoor_corr_3	0.699	corr
176.0	2.2	outdoor_corr_3	0.732	corr
180.4	2.2	indoor_corr_3	0.646	corr
182.6	2.2	outdoor_corr_3	0.699	corr
184.8	2.2	outdoor_corr_3	0.745	corr
187.0	2.2	outdoor_corr_3	0.594	corr
189.2	2.2	err	0.566	err
193.6	2.2	outdoor_corr_3	0.627	corr
195.8	2.2	outdoor_corr_3	0.707	corr
200.2	2.2	indoor_corr_3	0.601	corr
202.4	2.2	outdoor_corr_3	0.605	corr
204.6	2.2	indoor_corr_3	0.664	corr
211.2	2.2	indoor_corr_3	0.647	corr
213.4	2.2	indoor_corr_3	0.536	corr
217.8	2.2	indoor_corr_3	0.592	corr
222.2	2.2	indoor_corr_3	0.613	corr
226.6	2.2	indoor_corr_3	0.665	corr
228.8	2.2	outdoor_corr_3	0.605	corr
231.0	2.2	outdoor_corr_3	0.675	corr
233.2	2.2	indoor_corr_3	0.605	corr
237.6	2.2	outdoor_corr_3	0.617	corr
239.8	2.2	indoor_corr_3	0.600	corr
242.0	2.2	outdoor_corr_3	0.629	corr
244.2	2.2	indoor_corr_3	0.603	corr
