onset	duration	trial_type	response_time	correct
8.8	2.2	outdoor_corr_1	0.785	corr
11.0	2.2	outdoor_corr_1	0.609	corr
13.2	2.2	indoor_corr_1	1.077	corr
15.4	2.2	indoor_corr_1	0.732	corr
24.2	2.2	outdoor_corr_1	0.733	corr
26.4	2.2	outdoor_corr_1	0.593	corr
30.8	2.2	indoor_corr_1	0.642	corr
33.0	2.2	outdoor_corr_1	0.728	corr
37.4	2.2	indoor_corr_1	0.530	corr
41.8	2.2	indoor_corr_1	0.695	corr
44.0	2.2	outdoor_corr_1	0.840	corr
46.2	2.2	indoor_corr_1	0.648	corr
48.4	2.2	indoor_corr_1	0.609	corr
55.0	2.2	outdoor_corr_1	0.819	corr
57.2	2.2	indoor_corr_1	0.719	corr
59.4	2.2	outdoor_corr_1	0.652	corr
61.6	2.2	indoor_corr_1	0.655	corr
68.2	2.2	outdoor_corr_1	0.754	corr
72.6	2.2	indoor_corr_1	0.648	corr
74.8	2.2	outdoor_corr_1	0.605	corr
77.0	2.2	indoor_corr_1	0.661	corr
81.4	2.2	outdoor_corr_1	0.589	corr
83.6	2.2	indoor_corr_1	0.641	corr
85.8	2.2	outdoor_corr_1	0.767	corr
88.0	2.2	outdoor_corr_2	0.814	corr
92.4	2.2	outdoor_corr_2	0.564	corr
94.6	2.2	outdoor_corr_2	0.599	corr
96.8	2.2	outdoor_corr_2	0.726	corr
101.2	2.2	indoor_corr_2	0.655	corr
103.4	2.2	indoor_corr_2	0.557	corr
110.0	2.2	outdoor_corr_2	0.697	corr
112.2	2.2	outdoor_corr_2	0.541	corr
114.4	2.2	indoor_corr_2	0.678	corr
118.8	2.2	indoor_corr_2	0.937	corr
121.0	2.2	outdoor_corr_2	0.578	corr
125.4	2.2	outdoor_corr_2	0.565	corr
127.6	2.2	outdoor_corr_2	0.599	corr
132.0	2.2	outdoor_corr_2	0.667	corr
136.4	2.2	err	0.682	err
140.8	2.2	outdoor_corr_2	0.544	corr
145.2	2.2	indoor_corr_2	0.668	corr
151.8	2.2	indoor_corr_2	0.735	corr
154.0	2.2	outdoor_corr_2	0.655	corr
156.2	2.2	indoor_corr_2	0.615	corr
158.4	2.2	indoor_corr_2	0.734	corr
160.6	2.2	indoor_corr_2	0.683	corr
162.8	2.2	indoor_corr_2	0.643	corr
165.0	2.2	indoor_corr_2	0.740	corr
167.2	2.2	outdoor_corr_3	0.653	corr
173.8	2.2	indoor_corr_3	0.586	corr
178.2	2.2	outdoor_corr_3	0.647	corr
180.4	2.2	indoor_corr_3	0.490	corr
182.6	2.2	indoor_corr_3	0.569	corr
184.8	2.2	indoor_corr_3	0.485	corr
187.0	2.2	outdoor_corr_3	0.691	corr
191.4	2.2	outdoor_corr_3	0.590	corr
193.6	2.2	outdoor_corr_3	0.733	corr
195.8	2.2	indoor_corr_3	0.667	corr
198.0	2.2	indoor_corr_3	0.636	corr
200.2	2.2	indoor_corr_3	0.564	corr
206.8	2.2	indoor_corr_3	0.635	corr
209.0	2.2	outdoor_corr_3	0.752	corr
215.6	2.2	outdoor_corr_3	0.666	corr
217.8	2.2	indoor_corr_3	0.583	corr
222.2	2.2	indoor_corr_3	0.833	corr
226.6	2.2	outdoor_corr_3	0.578	corr
231.0	2.2	indoor_corr_3	0.556	corr
233.2	2.2	indoor_corr_3	0.706	corr
235.4	2.2	outdoor_corr_3	0.605	corr
237.6	2.2	outdoor_corr_3	0.857	corr
242.0	2.2	outdoor_corr_3	0.815	corr
244.2	2.2	outdoor_corr_3	0.572	corr
