onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
61.6	0.3	Verb	1.025	corr
66.0	0.3	Noun	1.692	corr
68.2	0.3	Noun	1.151	corr
72.6	0.3	Noun	0.863	corr
79.2	0.3	Verb	1.760	err
81.4	0.3	Verb	0.877	corr
85.8	0.3	Verb	0.466	corr
90.2	0.3	Noun	0.782	corr
92.4	0.3	Verb	1.174	corr
94.6	0.3	Noun	1.062	corr
99.0	0.3	Noun	1.575	corr
105.6	0.3	Noun	1.114	corr
107.8	0.3	Verb	1.489	err
116.6	0.3	Verb	0.941	corr
125.4	0.3	Noun	1.963	corr
129.8	0.3	Noun	0.829	corr
132.0	0.3	Noun	1.600	corr
138.6	0.3	Verb	1.428	corr
140.8	0.3	Verb	1.792	err
147.4	0.3	Noun	1.354	corr
151.8	0.3	Verb	1.646	corr
154.0	0.3	Verb	0.876	corr
156.2	0.3	Verb	1.258	corr
165.0	0.3	Verb	2.050	corr
167.2	0.3	Noun	1.003	corr
169.4	0.3	Noun	1.823	corr
173.8	0.3	Verb	1.715	corr
178.2	0.3	Verb	1.088	corr
180.4	0.3	Noun	1.248	corr
189.2	0.3	Noun	1.805	err
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
246.4	0.3	Glass_coherent	1.024	corr
250.8	0.3	Glass_random	0.756	corr
255.2	0.3	Glass_random	0.748	corr
257.4	0.3	Glass_coherent	0.770	corr
259.6	0.3	Glass_coherent	0.993	err
264.0	0.3	Glass_random	0.859	corr
270.6	0.3	Glass_coherent	0.890	corr
272.8	0.3	Glass_random	0.916	corr
277.2	0.3	Glass_coherent	0.882	err
279.4	0.3	Glass_coherent	1.219	err
283.8	0.3	Glass_coherent	0.802	corr
286.0	0.3	Glass_random	0.962	corr
288.2	0.3	Glass_coherent	1.160	corr
297.0	0.3	Glass_random	0.858	corr
299.2	0.3	Glass_random	0.667	corr
303.6	0.3	Glass_random	1.207	corr
312.4	0.3	Glass_coherent	0.768	corr
316.8	0.3	Glass_coherent	0.732	corr
321.2	0.3	Glass_random	0.969	corr
323.4	0.3	Glass_random	0.761	corr
330.0	0.3	Glass_coherent	0.991	err
332.2	0.3	Glass_random	0.452	err
341.0	0.3	Glass_random	0.791	corr
347.6	0.3	Glass_random	0.792	corr
352.0	0.3	Glass_coherent	0.792	corr
354.2	0.3	Glass_coherent	0.609	corr
356.4	0.3	Glass_coherent	0.937	err
360.8	0.3	Glass_random	0.754	corr
365.2	0.3	Glass_coherent	0.796	err
371.8	0.3	Glass_random	0.953	corr
376.2	2.2	Glass_endcue	n/a	n/a
