onset	duration	trial_type	response_time	correct
8.8	2.2	outdoor_corr_1	0.793	corr
11.0	2.2	indoor_corr_1	0.603	corr
13.2	2.2	err	0.573	err
15.4	2.2	indoor_corr_1	0.816	corr
17.6	2.2	indoor_corr_1	0.685	corr
22.0	2.2	indoor_corr_1	0.644	corr
26.4	2.2	outdoor_corr_1	0.598	corr
30.8	2.2	indoor_corr_1	0.774	corr
33.0	2.2	outdoor_corr_1	0.692	corr
37.4	2.2	err	0.962	err
39.6	2.2	outdoor_corr_1	0.674	corr
46.2	2.2	outdoor_corr_1	0.748	corr
52.8	2.2	indoor_corr_1	0.630	corr
55.0	2.2	outdoor_corr_1	0.738	corr
57.2	2.2	outdoor_corr_1	0.673	corr
59.4	2.2	err	0.653	err
63.8	2.2	outdoor_corr_1	0.779	corr
66.0	2.2	outdoor_corr_1	0.629	corr
70.4	2.2	err	0.709	err
74.8	2.2	indoor_corr_1	0.738	corr
79.2	2.2	outdoor_corr_1	0.784	corr
81.4	2.2	indoor_corr_1	0.966	corr
83.6	2.2	indoor_corr_1	0.897	corr
85.8	2.2	indoor_corr_1	0.717	corr
90.2	2.2	outdoor_corr_2	0.657	corr
92.4	2.2	indoor_corr_2	0.710	corr
94.6	2.2	outdoor_corr_2	0.764	corr
96.8	2.2	indoor_corr_2	0.684	corr
101.2	2.2	outdoor_corr_2	0.755	corr
103.4	2.2	outdoor_corr_2	0.770	corr
110.0	2.2	indoor_corr_2	0.789	corr
112.2	2.2	outdoor_corr_2	0.712	corr
114.4	2.2	indoor_corr_2	0.973	corr
118.8	2.2	outdoor_corr_2	0.693	corr
121.0	2.2	outdoor_corr_2	0.739	corr
125.4	2.2	outdoor_corr_2	0.723	corr
132.0	2.2	indoor_corr_2	0.744	corr
134.2	2.2	indoor_corr_2	0.603	corr
138.6	2.2	outdoor_corr_2	0.681	corr
140.8	2.2	indoor_corr_2	0.719	corr
143.0	2.2	indoor_corr_2	0.623	corr
147.4	2.2	err	0.757	err
151.8	2.2	indoor_corr_2	0.754	corr
154.0	2.2	outdoor_corr_2	0.657	corr
156.2	2.2	indoor_corr_2	0.615	corr
158.4	2.2	indoor_corr_2	0.743	corr
162.8	2.2	indoor_corr_2	0.665	corr
165.0	2.2	outdoor_corr_2	0.751	corr
167.2	2.2	indoor_corr_3	1.061	corr
169.4	2.2	outdoor_corr_3	0.653	corr
171.6	2.2	outdoor_corr_3	0.749	corr
180.4	2.2	indoor_corr_3	0.706	corr
182.6	2.2	indoor_corr_3	0.858	corr
184.8	2.2	indoor_corr_3	0.619	corr
187.0	2.2	err	0.750	err
189.2	2.2	indoor_corr_3	0.707	corr
191.4	2.2	indoor_corr_3	0.755	corr
193.6	2.2	indoor_corr_3	0.666	corr
195.8	2.2	indoor_corr_3	0.646	corr
204.6	2.2	outdoor_corr_3	0.712	corr
206.8	2.2	outdoor_corr_3	0.563	corr
209.0	2.2	outdoor_corr_3	0.662	corr
215.6	2.2	outdoor_corr_3	0.633	corr
217.8	2.2	outdoor_corr_3	0.607	corr
220.0	2.2	err	0.580	err
224.4	2.2	indoor_corr_3	0.700	corr
228.8	2.2	outdoor_corr_3	0.678	corr
231.0	2.2	indoor_corr_3	0.905	corr
233.2	2.2	outdoor_corr_3	0.998	corr
237.6	2.2	outdoor_corr_3	0.605	corr
239.8	2.2	indoor_corr_3	0.706	corr
244.2	2.2	outdoor_corr_3	0.593	corr
