onset	duration	trial_type	response_time	correct
52.8	2.2	Glass_startcue	n/a	n/a
70.4	121.0	Glass_sustained	n/a	n/a
59.4	0.3	Glass_coherent	0.932	corr
61.6	0.3	Glass_coherent	0.652	corr
63.8	0.3	Glass_coherent	0.633	corr
70.4	0.3	Glass_coherent	0.734	corr
77.0	0.3	Glass_random	0.655	corr
81.4	0.3	Glass_random	0.712	corr
83.6	0.3	Glass_random	0.706	corr
85.8	0.3	Glass_random	1.103	corr
90.2	0.3	Glass_random	0.820	corr
92.4	0.3	Glass_random	0.686	corr
94.6	0.3	Glass_coherent	0.805	corr
103.4	0.3	Glass_coherent	1.251	corr
107.8	0.3	Glass_coherent	0.705	corr
110.0	0.3	Glass_random	0.736	corr
116.6	0.3	Glass_random	0.890	corr
123.2	0.3	Glass_coherent	1.019	corr
129.8	0.3	Glass_random	0.931	corr
132.0	0.3	Glass_coherent	0.826	corr
136.4	0.3	Glass_coherent	0.895	err
138.6	0.3	Glass_coherent	0.785	corr
140.8	0.3	Glass_random	0.743	corr
149.6	0.3	Glass_random	1.016	corr
154.0	0.3	Glass_coherent	0.817	corr
158.4	0.3	Glass_random	0.706	corr
160.6	0.3	Glass_coherent	0.884	err
162.8	0.3	Glass_random	0.638	corr
171.6	0.3	Glass_coherent	1.417	corr
180.4	0.3	Glass_random	0.719	corr
187.0	0.3	Glass_coherent	0.832	corr
189.2	0.3	Glass_random	0.715	corr
191.4	2.2	Glass_endcue	n/a	n/a
237.6	2.2	NV_startcue	n/a	n/a
255.2	121.0	NV_sustained	n/a	n/a
242.0	0.3	Verb	0.763	corr
246.4	0.3	Verb	0.748	corr
253.0	0.3	Verb	0.846	corr
255.2	0.3	Noun	0.777	corr
259.6	0.3	Noun	1.206	corr
268.4	0.3	Noun	0.888	corr
270.6	0.3	Noun	1.163	corr
277.2	0.3	Verb	0.949	corr
281.6	0.3	Noun	0.925	corr
283.8	0.3	Noun	1.138	corr
292.6	0.3	Noun	1.129	corr
294.8	0.3	Verb	0.921	corr
297.0	0.3	Verb	0.974	corr
301.4	0.3	Verb	1.187	corr
310.2	0.3	Verb	1.258	err
312.4	0.3	Noun	1.284	corr
314.6	0.3	Verb	1.140	corr
319.0	0.3	Noun	1.673	unknown
323.4	0.3	Verb	1.516	err
325.6	0.3	Noun	1.677	unknown
330.0	0.3	Noun	1.674	corr
332.2	0.3	Verb	1.442	corr
341.0	0.3	Verb	1.679	unknown
345.4	0.3	Noun	1.104	corr
354.2	0.3	Noun	0.866	corr
360.8	0.3	Noun	0.797	corr
363.0	0.3	Noun	1.161	corr
367.4	0.3	Verb	1.271	corr
369.6	0.3	Verb	1.236	corr
374.0	0.3	Verb	1.681	unknown
376.2	2.2	NV_endcue	n/a	n/a
