onset	duration	trial_type	response_time	correct
11.0	2.2	unknown	1.676	unknown
13.2	2.2	Abstract_corr_1	1.119	corr
15.4	2.2	Abstract_corr_1	1.510	corr
17.6	2.2	Concrete_corr_1	1.348	corr
19.8	2.2	Concrete_corr_1	0.900	corr
26.4	2.2	err	1.146	err
33.0	2.2	Concrete_corr_1	1.364	corr
37.4	2.2	Abstract_corr_1	1.442	corr
39.6	2.2	Abstract_corr_1	1.070	corr
41.8	2.2	Concrete_corr_1	1.058	corr
44.0	2.2	Abstract_corr_1	1.195	corr
46.2	2.2	Concrete_corr_1	0.912	corr
50.6	2.2	Abstract_corr_1	1.019	corr
52.8	2.2	Abstract_corr_1	1.195	corr
57.2	2.2	Concrete_corr_1	0.975	corr
59.4	2.2	Abstract_corr_1	0.990	corr
61.6	2.2	Concrete_corr_1	1.132	corr
66.0	2.2	Abstract_corr_1	1.576	corr
68.2	2.2	unknown	1.680	unknown
70.4	2.2	Concrete_corr_1	0.841	corr
72.6	2.2	Concrete_corr_1	0.612	corr
74.8	2.2	Abstract_corr_1	0.748	corr
79.2	2.2	Concrete_corr_1	0.896	corr
83.6	2.2	Concrete_corr_1	0.821	corr
88.0	2.2	err	0.918	err
90.2	2.2	Abstract_corr_2	1.307	corr
92.4	2.2	Concrete_corr_2	0.710	corr
101.2	2.2	Concrete_corr_2	0.960	corr
105.6	2.2	Abstract_corr_2	1.556	corr
107.8	2.2	Concrete_corr_2	0.740	corr
114.4	2.2	Abstract_corr_2	1.039	corr
116.6	2.2	Abstract_corr_2	0.724	corr
118.8	2.2	Concrete_corr_2	0.706	corr
121.0	2.2	Abstract_corr_2	0.891	corr
123.2	2.2	Abstract_corr_2	0.931	corr
125.4	2.2	Concrete_corr_2	1.666	corr
127.6	2.2	Concrete_corr_2	0.856	corr
132.0	2.2	Abstract_corr_2	1.056	corr
134.2	2.2	Concrete_corr_2	1.145	corr
138.6	2.2	Abstract_corr_2	1.357	corr
140.8	2.2	unknown	1.687	unknown
143.0	2.2	Concrete_corr_2	1.632	corr
145.2	2.2	Concrete_corr_2	0.996	corr
147.4	2.2	Abstract_corr_2	0.976	corr
156.2	2.2	Concrete_corr_2	0.913	corr
158.4	2.2	Concrete_corr_2	0.999	corr
162.8	2.2	Concrete_corr_2	1.196	corr
165.0	2.2	Abstract_corr_2	1.059	corr
167.2	2.2	Abstract_corr_3	1.372	corr
173.8	2.2	Concrete_corr_3	0.703	corr
176.0	2.2	Abstract_corr_3	0.668	corr
178.2	2.2	Abstract_corr_3	0.864	corr
182.6	2.2	unknown	1.671	unknown
184.8	2.2	Concrete_corr_3	0.766	corr
189.2	2.2	Concrete_corr_3	0.667	corr
191.4	2.2	Abstract_corr_3	0.679	corr
193.6	2.2	unknown	1.682	unknown
195.8	2.2	Concrete_corr_3	0.679	corr
200.2	2.2	Concrete_corr_3	0.943	corr
204.6	2.2	Concrete_corr_3	0.802	corr
206.8	2.2	Abstract_corr_3	0.787	corr
213.4	2.2	Abstract_corr_3	0.921	corr
215.6	2.2	Abstract_corr_3	1.100	corr
217.8	2.2	Concrete_corr_3	1.472	corr
220.0	2.2	Abstract_corr_3	1.237	corr
224.4	2.2	Abstract_corr_3	0.994	corr
228.8	2.2	Concrete_corr_3	0.965	corr
231.0	2.2	Concrete_corr_3	0.728	corr
235.4	2.2	Concrete_corr_3	1.545	corr
239.8	2.2	unknown	1.675	unknown
242.0	2.2	Concrete_corr_3	0.831	corr
244.2	2.2	Abstract_corr_3	0.741	corr
