onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
59.4	0.3	Noun	1.010	corr
61.6	0.3	Noun	1.393	corr
68.2	0.3	Verb	0.905	corr
72.6	0.3	Verb	1.476	corr
74.8	0.3	Noun	1.655	corr
77.0	0.3	Noun	1.447	corr
81.4	0.3	Verb	2.124	corr
83.6	0.3	Verb	0.928	corr
90.2	0.3	Verb	0.928	corr
94.6	0.3	Verb	1.088	corr
96.8	0.3	Verb	0.873	corr
101.2	0.3	Noun	0.956	corr
110.0	0.3	Noun	0.997	corr
112.2	0.3	Verb	1.093	corr
114.4	0.3	Noun	1.164	corr
123.2	0.3	Noun	0.989	corr
125.4	0.3	Verb	1.031	corr
129.8	0.3	Noun	0.842	corr
138.6	0.3	Noun	1.325	corr
140.8	0.3	Noun	0.894	corr
145.2	0.3	Verb	1.520	corr
147.4	0.3	Noun	0.824	corr
151.8	0.3	Verb	0.825	corr
154.0	0.3	Verb	0.868	corr
160.6	0.3	Noun	0.939	corr
167.2	0.3	Noun	0.883	corr
169.4	0.3	Verb	1.750	corr
178.2	0.3	Verb	1.169	corr
184.8	0.3	Verb	0.842	corr
189.2	0.3	Noun	1.063	corr
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
244.2	0.3	Glass_random	0.861	corr
246.4	0.3	Glass_coherent	0.791	corr
248.6	0.3	Glass_random	0.838	corr
255.2	0.3	Glass_coherent	0.582	corr
264.0	0.3	Glass_coherent	0.676	corr
266.2	0.3	Glass_random	0.959	corr
270.6	0.3	Glass_random	1.019	corr
279.4	0.3	Glass_random	0.892	corr
283.8	0.3	Glass_coherent	0.710	corr
286.0	0.3	Glass_coherent	0.697	corr
290.4	0.3	Glass_coherent	0.652	corr
292.6	0.3	Glass_random	1.002	corr
294.8	0.3	Glass_coherent	0.630	corr
299.2	0.3	Glass_random	0.899	corr
305.8	0.3	Glass_random	1.155	corr
308.0	0.3	Glass_coherent	0.634	corr
310.2	0.3	Glass_coherent	0.588	corr
314.6	0.3	Glass_random	0.783	corr
316.8	0.3	Glass_random	1.107	corr
323.4	0.3	Glass_random	0.861	corr
330.0	0.3	Glass_coherent	1.187	err
334.4	0.3	Glass_coherent	0.603	corr
343.2	0.3	Glass_coherent	0.757	corr
345.4	0.3	Glass_random	0.887	corr
352.0	0.3	Glass_coherent	0.686	corr
356.4	0.3	Glass_random	0.856	corr
358.6	0.3	Glass_coherent	0.556	corr
365.2	0.3	Glass_coherent	0.693	corr
369.6	0.3	Glass_random	1.050	corr
371.8	0.3	Glass_random	0.986	corr
376.2	2.2	Glass_endcue	n/a	n/a
