onset	duration	trial_type	response_time	correct
8.8	2.2	Abstract_corr_1	1.632	corr
11.0	2.2	Concrete_corr_1	0.851	corr
13.2	2.2	Abstract_corr_1	1.867	corr
15.4	2.2	Concrete_corr_1	0.732	corr
24.2	2.2	Concrete_corr_1	1.320	corr
26.4	2.2	Concrete_corr_1	0.720	corr
30.8	2.2	Abstract_corr_1	1.326	corr
33.0	2.2	Concrete_corr_1	0.609	corr
37.4	2.2	Concrete_corr_1	0.900	corr
41.8	2.2	err	1.911	err
44.0	2.2	Concrete_corr_1	1.095	corr
46.2	2.2	Abstract_corr_1	2.091	corr
48.4	2.2	Concrete_corr_1	0.662	corr
55.0	2.2	Concrete_corr_1	1.053	corr
57.2	2.2	Abstract_corr_1	1.329	corr
59.4	2.2	Abstract_corr_1	1.395	corr
61.6	2.2	err	0.877	err
68.2	2.2	err	n/a	NoResponse
72.6	2.2	Concrete_corr_1	0.898	corr
74.8	2.2	Concrete_corr_1	0.909	corr
77.0	2.2	Abstract_corr_1	1.741	corr
81.4	2.2	Abstract_corr_1	1.567	corr
83.6	2.2	Concrete_corr_1	1.102	corr
85.8	2.2	Abstract_corr_1	0.686	corr
88.0	2.2	Concrete_corr_2	1.418	corr
92.4	2.2	Abstract_corr_2	2.112	corr
94.6	2.2	Abstract_corr_2	0.923	corr
96.8	2.2	Abstract_corr_2	1.275	corr
101.2	2.2	err	1.449	err
103.4	2.2	Concrete_corr_2	0.889	corr
110.0	2.2	err	n/a	NoResponse
112.2	2.2	Concrete_corr_2	0.259	corr
114.4	2.2	Abstract_corr_2	0.755	corr
118.8	2.2	Abstract_corr_2	1.626	corr
121.0	2.2	Abstract_corr_2	1.455	corr
125.4	2.2	Concrete_corr_2	1.073	corr
127.6	2.2	Concrete_corr_2	1.349	corr
132.0	2.2	Abstract_corr_2	1.945	corr
136.4	2.2	Abstract_corr_2	1.388	corr
140.8	2.2	Concrete_corr_2	1.644	corr
145.2	2.2	Abstract_corr_2	1.310	corr
151.8	2.2	Concrete_corr_2	0.811	corr
154.0	2.2	Concrete_corr_2	0.674	corr
156.2	2.2	Concrete_corr_2	0.687	corr
158.4	2.2	Concrete_corr_2	1.385	corr
160.6	2.2	Concrete_corr_2	1.420	corr
162.8	2.2	Abstract_corr_2	1.248	corr
165.0	2.2	err	1.343	err
167.2	2.2	Abstract_corr_3	0.687	corr
173.8	2.2	err	0.889	err
178.2	2.2	Abstract_corr_3	1.450	corr
180.4	2.2	Concrete_corr_3	0.823	corr
182.6	2.2	err	n/a	NoResponse
184.8	2.2	err	0.285	err
187.0	2.2	Abstract_corr_3	0.835	corr
191.4	2.2	Concrete_corr_3	1.489	corr
193.6	2.2	Concrete_corr_3	0.596	corr
195.8	2.2	Abstract_corr_3	0.773	corr
198.0	2.2	Abstract_corr_3	1.468	corr
200.2	2.2	Concrete_corr_3	0.683	corr
206.8	2.2	Abstract_corr_3	1.240	corr
209.0	2.2	Concrete_corr_3	0.657	corr
215.6	2.2	Abstract_corr_3	1.953	corr
217.8	2.2	Abstract_corr_3	0.806	corr
222.2	2.2	Concrete_corr_3	1.005	corr
226.6	2.2	Concrete_corr_3	0.873	corr
231.0	2.2	err	n/a	NoResponse
233.2	2.2	err	0.298	err
235.4	2.2	Concrete_corr_3	0.690	corr
237.6	2.2	Concrete_corr_3	1.090	corr
242.0	2.2	Concrete_corr_3	0.866	corr
244.2	2.2	Abstract_corr_3	1.193	corr
