onset	duration	trial_type	response_time	correct
11.0	2.2	Concrete_corr_1	1.022	corr
13.2	2.2	Abstract_corr_1	0.712	corr
15.4	2.2	Concrete_corr_1	0.621	corr
19.8	2.2	Concrete_corr_1	0.609	corr
22.0	2.2	Concrete_corr_1	0.653	corr
28.6	2.2	Concrete_corr_1	0.652	corr
33.0	2.2	Abstract_corr_1	0.637	corr
35.2	2.2	Abstract_corr_1	0.710	corr
37.4	2.2	Abstract_corr_1	0.827	corr
41.8	2.2	Concrete_corr_1	0.708	corr
44.0	2.2	Abstract_corr_1	1.020	corr
46.2	2.2	Concrete_corr_1	0.709	corr
55.0	2.2	Concrete_corr_1	0.664	corr
57.2	2.2	Abstract_corr_1	0.895	corr
59.4	2.2	err	1.040	err
61.6	2.2	Abstract_corr_1	1.432	corr
63.8	2.2	Concrete_corr_1	0.585	corr
70.4	2.2	Abstract_corr_1	0.990	corr
72.6	2.2	Abstract_corr_1	0.892	corr
74.8	2.2	Concrete_corr_1	0.640	corr
77.0	2.2	err	0.741	err
79.2	2.2	Concrete_corr_1	0.782	corr
81.4	2.2	Abstract_corr_1	1.018	corr
85.8	2.2	Abstract_corr_1	0.905	corr
90.2	2.2	Abstract_corr_2	0.790	corr
92.4	2.2	Abstract_corr_2	0.625	corr
99.0	2.2	Concrete_corr_2	0.721	corr
101.2	2.2	Concrete_corr_2	0.660	corr
105.6	2.2	Abstract_corr_2	0.796	corr
112.2	2.2	Concrete_corr_2	0.718	corr
114.4	2.2	Concrete_corr_2	0.591	corr
116.6	2.2	Abstract_corr_2	0.734	corr
118.8	2.2	Concrete_corr_2	0.729	corr
121.0	2.2	Concrete_corr_2	0.633	corr
123.2	2.2	Abstract_corr_2	0.711	corr
125.4	2.2	Abstract_corr_2	0.766	corr
129.8	2.2	Concrete_corr_2	0.691	corr
134.2	2.2	Concrete_corr_2	1.112	corr
138.6	2.2	Abstract_corr_2	0.730	corr
140.8	2.2	Abstract_corr_2	0.651	corr
143.0	2.2	Concrete_corr_2	0.565	corr
145.2	2.2	Concrete_corr_2	0.769	corr
147.4	2.2	Concrete_corr_2	0.683	corr
154.0	2.2	Abstract_corr_2	0.689	corr
156.2	2.2	Abstract_corr_2	1.270	corr
158.4	2.2	Abstract_corr_2	0.669	corr
162.8	2.2	Concrete_corr_2	0.981	corr
165.0	2.2	Abstract_corr_2	0.659	corr
169.4	2.2	Concrete_corr_3	0.999	corr
176.0	2.2	Concrete_corr_3	0.654	corr
180.4	2.2	Concrete_corr_3	0.625	corr
182.6	2.2	Abstract_corr_3	0.687	corr
184.8	2.2	Abstract_corr_3	0.992	corr
187.0	2.2	Abstract_corr_3	0.754	corr
189.2	2.2	Abstract_corr_3	0.681	corr
193.6	2.2	Concrete_corr_3	0.605	corr
195.8	2.2	Concrete_corr_3	0.574	corr
200.2	2.2	Concrete_corr_3	0.668	corr
202.4	2.2	Abstract_corr_3	0.711	corr
204.6	2.2	Concrete_corr_3	0.590	corr
211.2	2.2	Concrete_corr_3	0.642	corr
213.4	2.2	Concrete_corr_3	1.044	corr
217.8	2.2	Abstract_corr_3	0.752	corr
222.2	2.2	Abstract_corr_3	0.682	corr
226.6	2.2	Abstract_corr_3	0.668	corr
228.8	2.2	Abstract_corr_3	0.601	corr
231.0	2.2	Abstract_corr_3	0.730	corr
233.2	2.2	Concrete_corr_3	0.690	corr
237.6	2.2	Concrete_corr_3	0.636	corr
239.8	2.2	Abstract_corr_3	0.655	corr
242.0	2.2	Abstract_corr_3	0.717	corr
244.2	2.2	Concrete_corr_3	0.783	corr
