onset	duration	trial_type	response_time	correct
52.8	2.2	NV_startcue	n/a	n/a
70.4	121.0	NV_sustained	n/a	n/a
59.4	0.3	Noun	1.384	corr
63.8	0.3	Noun	2.062	corr
66.0	0.3	Verb	1.735	corr
68.2	0.3	Noun	1.369	corr
74.8	0.3	Noun	1.717	corr
79.2	0.3	Verb	1.228	corr
81.4	0.3	Verb	1.139	corr
88.0	0.3	Verb	1.464	corr
90.2	0.3	Noun	n/a	NoResponse
99.0	0.3	Verb	n/a	NoResponse
101.2	0.3	Verb	0.175	corr
105.6	0.3	Noun	1.910	corr
107.8	0.3	Verb	1.300	corr
112.2	0.3	Verb	1.779	corr
118.8	0.3	Noun	1.344	corr
121.0	0.3	Noun	1.013	corr
127.6	0.3	Noun	n/a	NoResponse
132.0	0.3	Verb	2.113	corr
138.6	0.3	Verb	2.107	corr
140.8	0.3	Noun	1.607	corr
143.0	0.3	Noun	1.537	corr
151.8	0.3	Verb	1.440	corr
154.0	0.3	Noun	1.801	corr
156.2	0.3	Verb	1.150	corr
160.6	0.3	Verb	n/a	NoResponse
162.8	0.3	Noun	0.753	err
167.2	0.3	Noun	n/a	NoResponse
176.0	0.3	Noun	2.025	corr
184.8	0.3	Verb	1.743	corr
187.0	0.3	Verb	1.742	corr
191.4	2.2	NV_endcue	n/a	n/a
237.6	2.2	Glass_startcue	n/a	n/a
255.2	121.0	Glass_sustained	n/a	n/a
244.2	0.3	Glass_random	0.981	corr
248.6	0.3	Glass_coherent	0.857	corr
250.8	0.3	Glass_coherent	0.907	corr
255.2	0.3	Glass_random	0.730	corr
264.0	0.3	Glass_coherent	0.758	corr
266.2	0.3	Glass_random	0.727	corr
270.6	0.3	Glass_random	0.819	corr
272.8	0.3	Glass_coherent	1.107	corr
275.0	0.3	Glass_coherent	0.752	corr
279.4	0.3	Glass_coherent	0.761	corr
286.0	0.3	Glass_coherent	1.132	corr
288.2	0.3	Glass_coherent	0.631	corr
294.8	0.3	Glass_random	1.412	corr
297.0	0.3	Glass_random	0.924	corr
299.2	0.3	Glass_random	0.843	corr
308.0	0.3	Glass_random	1.227	corr
312.4	0.3	Glass_coherent	1.529	corr
314.6	0.3	Glass_random	0.819	corr
319.0	0.3	Glass_coherent	1.123	corr
327.8	0.3	Glass_random	0.844	corr
332.2	0.3	Glass_coherent	1.537	corr
334.4	0.3	Glass_random	0.840	corr
336.6	0.3	Glass_random	0.799	corr
343.2	0.3	Glass_coherent	1.401	err
345.4	0.3	Glass_random	0.907	corr
349.8	0.3	Glass_random	0.911	corr
352.0	0.3	Glass_coherent	0.694	corr
356.4	0.3	Glass_coherent	1.244	corr
363.0	0.3	Glass_coherent	1.131	corr
369.6	0.3	Glass_random	0.885	corr
376.2	2.2	Glass_endcue	n/a	n/a
