onset	duration	trial_type	response_time	correct
8.8	2.2	Concrete_corr_1	1.145	corr
11.0	2.2	Abstract_corr_1	1.052	corr
13.2	2.2	Concrete_corr_1	0.777	corr
15.4	2.2	Concrete_corr_1	0.750	corr
17.6	2.2	Concrete_corr_1	0.936	corr
22.0	2.2	Abstract_corr_1	0.942	corr
26.4	2.2	Abstract_corr_1	0.947	corr
30.8	2.2	Abstract_corr_1	0.874	corr
33.0	2.2	Concrete_corr_1	0.671	corr
37.4	2.2	Abstract_corr_1	1.096	corr
39.6	2.2	Abstract_corr_1	1.176	corr
46.2	2.2	Concrete_corr_1	0.772	corr
52.8	2.2	Concrete_corr_1	1.111	corr
55.0	2.2	Concrete_corr_1	0.855	corr
57.2	2.2	Abstract_corr_1	1.098	corr
59.4	2.2	Abstract_corr_1	1.356	corr
63.8	2.2	Abstract_corr_1	1.455	corr
66.0	2.2	Concrete_corr_1	1.340	corr
70.4	2.2	err	1.467	err
74.8	2.2	Concrete_corr_1	0.855	corr
79.2	2.2	Concrete_corr_1	0.982	corr
81.4	2.2	Concrete_corr_1	0.967	corr
83.6	2.2	Abstract_corr_1	1.699	corr
85.8	2.2	Abstract_corr_1	0.797	corr
90.2	2.2	Abstract_corr_2	1.080	corr
92.4	2.2	Concrete_corr_2	0.670	corr
94.6	2.2	Concrete_corr_2	0.770	corr
96.8	2.2	Abstract_corr_2	1.054	corr
101.2	2.2	Abstract_corr_2	0.898	corr
103.4	2.2	Concrete_corr_2	0.621	corr
110.0	2.2	Abstract_corr_2	0.746	corr
112.2	2.2	Abstract_corr_2	0.922	corr
114.4	2.2	Concrete_corr_2	0.799	corr
118.8	2.2	Concrete_corr_2	0.604	corr
121.0	2.2	Concrete_corr_2	0.690	corr
125.4	2.2	Concrete_corr_2	0.763	corr
132.0	2.2	Concrete_corr_2	0.712	corr
134.2	2.2	Abstract_corr_2	1.084	corr
138.6	2.2	Abstract_corr_2	1.237	corr
140.8	2.2	Abstract_corr_2	0.711	corr
143.0	2.2	Abstract_corr_2	0.580	corr
147.4	2.2	Abstract_corr_2	1.233	corr
151.8	2.2	Abstract_corr_2	1.168	corr
154.0	2.2	Concrete_corr_2	0.708	corr
156.2	2.2	Concrete_corr_2	0.634	corr
158.4	2.2	Concrete_corr_2	0.677	corr
162.8	2.2	Concrete_corr_2	0.760	corr
165.0	2.2	Abstract_corr_2	1.142	corr
167.2	2.2	Abstract_corr_3	0.776	corr
169.4	2.2	Abstract_corr_3	1.134	corr
171.6	2.2	Concrete_corr_3	1.271	corr
180.4	2.2	Concrete_corr_3	0.677	corr
182.6	2.2	Abstract_corr_3	0.637	corr
184.8	2.2	Concrete_corr_3	0.753	corr
187.0	2.2	err	1.129	err
189.2	2.2	Concrete_corr_3	1.036	corr
191.4	2.2	Abstract_corr_3	0.770	corr
193.6	2.2	Concrete_corr_3	0.637	corr
195.8	2.2	Concrete_corr_3	0.913	corr
204.6	2.2	Concrete_corr_3	0.840	corr
206.8	2.2	Abstract_corr_3	0.697	corr
209.0	2.2	Concrete_corr_3	0.793	corr
215.6	2.2	Concrete_corr_3	0.744	corr
217.8	2.2	Concrete_corr_3	0.615	corr
220.0	2.2	Concrete_corr_3	0.722	corr
224.4	2.2	Abstract_corr_3	0.707	corr
228.8	2.2	Abstract_corr_3	1.401	corr
231.0	2.2	Abstract_corr_3	0.852	corr
233.2	2.2	Concrete_corr_3	0.962	corr
237.6	2.2	Abstract_corr_3	1.198	corr
239.8	2.2	Abstract_corr_3	0.897	corr
244.2	2.2	Abstract_corr_3	0.811	corr
